YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
2005.0,,1.0,,,,,,1.0,,,,,37.793667,-122.254544
2005.0,,1.0,,,,,1.0,,,,,,37.796479999999995,-122.25979699999999
2005.0,,1.0,,,,,,1.0,,,,,37.797635,-122.269426
2005.0,,1.0,,,,,,,,,,,37.798922,-122.250837
2005.0,,1.0,,,,,1.0,,,,,,37.801117,-122.25028400000001
2005.0,,1.0,,,,,,1.0,,,,,37.801943,-122.24266499999999
2005.0,,1.0,,,,,1.0,,,,,,37.802458,-122.23748400000001
2005.0,,1.0,,,,,1.0,,,,,,37.805432,-122.295144
2005.0,,1.0,,,,,1.0,,,,,,37.806561,-122.235216
2005.0,,1.0,,,,,1.0,,,,,,37.805690000000006,-122.26874
2005.0,,1.0,,,,,,1.0,,,,,37.807627000000004,-122.24285800000001
2005.0,1.0,,,,1.0,,,,,,,,37.80765,-122.270749
2005.0,1.0,,,,1.0,,,,,,,,37.810503000000004,-122.25366399999999
2005.0,1.0,,,1.0,,1.0,,,,,,,37.811953,-122.29562800000001
2005.0,,1.0,,,,,,1.0,,,,,37.818782,-122.25536399999999
2005.0,,1.0,,,,,,,,,,,37.818856,-122.264968
2005.0,,1.0,,,,,,,,,,,37.819269,-122.261347
2005.0,,1.0,,,,,,1.0,,,,,37.819571999999994,-122.28605800000001
2005.0,,1.0,,,,,,1.0,,,,,37.820643,-122.279454
2005.0,,1.0,,,,,,,,,,,37.822044,-122.261847
2005.0,1.0,,,,1.0,,,,,,,,37.82332,-122.25516
2005.0,1.0,,,,1.0,,,,,,,,37.823006,-122.28913500000002
2005.0,,1.0,,,,,,,,,,,37.827325,-122.27443899999999
2005.0,,1.0,,,,,1.0,,,,,,37.82936,-122.278949
2005.0,,1.0,,,,,,1.0,,,,,37.83204,-122.27671000000001
2005.0,,1.0,,,,,1.0,,,,,,37.832678,-122.260278
2005.0,,1.0,,,,,1.0,,,,,,37.833018,-122.261053
2005.0,,1.0,,,,,,,,,,,37.834446,-122.25178500000001
2005.0,1.0,,,,1.0,,,,,,,,37.83664,-122.25708999999999
2005.0,,1.0,,,,,1.0,,,,,,37.83784,-122.2666
2005.0,,1.0,,,,,1.0,,,,,,37.838012,-122.26923500000001
2005.0,,1.0,,,,,,1.0,,,,,37.84095,-122.23052
2005.0,,1.0,,,,,,1.0,,,,,37.843315000000004,-122.264307
2005.0,,1.0,,,,,1.0,,,,,,37.844943,-122.275986
2005.0,,1.0,,,,,,1.0,,,,,37.844976,-122.277677
2005.0,,1.0,,,,,1.0,,,,,,37.850427,-122.260814
2005.0,,1.0,,,,,,,,,,,37.793709,-122.197698
2005.0,,1.0,,,,,,,,,,,37.79347,-122.20311000000001
2005.0,,1.0,,,,,,,,,,,37.798738,-122.17746899999999
2005.0,,1.0,,,,,,,,,,,37.801238,-122.215046
2005.0,,1.0,,,,,1.0,,,,,,37.801253,-122.19889599999999
2005.0,,1.0,,,,,1.0,,,,,,37.802122,-122.206824
2005.0,,1.0,,,,,,,,,,,37.809487,-122.21805900000001
2005.0,,1.0,,,,,1.0,,,,,,37.81695,-122.20255
2005.0,,1.0,,,,,,1.0,,,,,37.782835,-122.230951
2005.0,1.0,,,,1.0,,,,,,,,37.786275,-122.23271799999999
2005.0,,1.0,,,,,,1.0,,,,,37.726584,-122.181671
2005.0,,1.0,,,,,,,,,,,37.717215,-122.21118799999999
2005.0,,1.0,,,,,,1.0,,,,,37.73435,-122.17517
2005.0,,1.0,,,,,1.0,,,,,,37.737852000000004,-122.19923600000001
2005.0,,1.0,,,,,,1.0,,,,,37.744126,-122.20328400000001
2005.0,1.0,,,,1.0,,,,,,,,37.742612,-122.19395300000001
2005.0,,1.0,,,,,,1.0,,,,,37.739426,-122.15460800000001
2005.0,,1.0,,,,,,1.0,,,,,37.741209000000005,-122.162333
2005.0,,1.0,,,,,,1.0,,,,,37.742917999999996,-122.151967
2005.0,,1.0,,,,,,1.0,,,,,37.756377,-122.206731
2005.0,,1.0,,,,,1.0,,,,,,37.746241999999995,-122.17401399999999
2005.0,1.0,,,,1.0,,,,,,,,37.749140000000004,-122.17431
2005.0,,1.0,,,,,,,,,,,37.75277,-122.18144
2005.0,,1.0,,,,,,1.0,,,,,37.756046000000005,-122.18541499999999
2005.0,,1.0,,,,,,,,,,,37.759032,-122.181595
2005.0,1.0,,,1.0,,1.0,,,,,,,37.759658,-122.18005900000001
2005.0,,1.0,,,,,,1.0,,,,,37.760406,-122.18828700000002
2005.0,,1.0,,,,,,1.0,,,,,37.75983,-122.19118
2005.0,,1.0,,,,,,1.0,,,,,37.764464000000004,-122.1862
2005.0,,1.0,,,,,,,,,,,37.766523,-122.177683
2005.0,,1.0,,,,,1.0,,,,,,37.76872,-122.212777
2005.0,,1.0,,,,,,,,,,,37.770312,-122.19978700000001
2005.0,,1.0,,,,,,1.0,,,,,37.771159000000004,-122.20043999999999
2005.0,,1.0,,,,,,,,,,,37.771434,-122.211621
2005.0,1.0,,,,1.0,,,,,,,,37.771869,-122.21961200000001
2005.0,,1.0,,,,,,1.0,,,,,37.773486,-122.211281
2005.0,,1.0,,,,,,1.0,,,,,37.778296000000005,-122.210844
2005.0,,1.0,,,,,,,,,,,37.779439,-122.21036200000002
2005.0,1.0,,,,1.0,,,,,,,,37.786333,-122.221274
2005.0,,1.0,,,,,1.0,,,,,,37.792128999999996,-122.213853
2005.0,,1.0,,,,,,1.0,,,,,37.770136,-122.17026100000001
2005.0,,1.0,,,,,1.0,,,,,,37.770489000000005,-122.185607
2005.0,,1.0,,,,,1.0,,,,,,37.77,-122.18616000000002
2005.0,,1.0,,,,,,1.0,,,,,37.770192,-122.167396
2005.0,,1.0,,,,,1.0,,,,,,37.776723,-122.17178200000001
2005.0,,1.0,,,,,,1.0,,,,,37.778736,-122.17588500000001
2005.0,,1.0,,,,,,1.0,,,,,37.78823,-122.19588
2005.0,,1.0,,,,,,1.0,,,,,37.754792,-122.14922
2005.0,,1.0,,,,,,1.0,,,,,37.760669,-122.166647
2005.0,1.0,,,,1.0,,,,,,,,37.771977,-122.152025
2005.0,,1.0,,,,,,,,,,,37.796267,-122.26552
2005.0,,1.0,,,,,1.0,,,,,,37.797114,-122.258301
2005.0,,1.0,,,,,,,,,,,37.797957000000004,-122.278249
2005.0,,1.0,,,,,,,,,,,37.799473,-122.280092
2005.0,,1.0,,,,,,1.0,,,,,37.803995,-122.268844
2005.0,,1.0,,,,,,,,,,,37.805397,-122.27278000000001
2005.0,,1.0,,,,,,,,,,,37.806734999999996,-122.24827900000001
2005.0,1.0,,,,1.0,,,,,,,,37.808677,-122.26635700000001
2005.0,,1.0,,,,,,1.0,,,,,37.811538,-122.241599
2005.0,,1.0,,,,,1.0,,,,,,37.811877,-122.247743
2005.0,1.0,,,,1.0,,,,,,,,37.811977,-122.26903
2005.0,,1.0,,,,,,1.0,,,,,37.81275,-122.31043899999999
2005.0,,1.0,,,,,,1.0,,,,,37.813219000000004,-122.25152800000001
2005.0,,1.0,,,,,1.0,,,,,,37.814514,-122.256192
2005.0,,1.0,,,,,1.0,,,,,,37.815702,-122.257974
2005.0,,1.0,,,,,1.0,,,,,,37.816047,-122.284452
2005.0,,1.0,,,,,,1.0,,,,,37.817962,-122.253852
2005.0,,1.0,,,,,,,,,,,37.81904,-122.267176
2005.0,1.0,,,1.0,,,,,,,,,37.820367,-122.27311999999999
2005.0,,1.0,,,,,1.0,,,,,,37.821026,-122.287116
2005.0,,1.0,,,,,,,,,,,37.82135,-122.281939
2005.0,,1.0,,,,,,1.0,,,,,37.821892999999996,-122.27856299999999
2005.0,1.0,,,,1.0,,,,,,,,37.821859,-122.254253
2005.0,,1.0,,,,,,1.0,,,,,37.823237,-122.250249
2005.0,,1.0,,,,,,1.0,,,,,37.824959,-122.259235
2005.0,,1.0,,,,,1.0,,,,,,37.825,-122.25597900000001
2005.0,,1.0,,,,,,,,,,,37.825076,-122.25526599999999
2005.0,,1.0,,,,,,1.0,,,,,37.82611,-122.283056
2005.0,,1.0,,,,,,1.0,,,,,37.82645,-122.274301
2005.0,,1.0,,,,,,1.0,,,,,37.827064,-122.264941
2005.0,1.0,,,1.0,,,,,,,,,37.8325,-122.26316899999999
2005.0,,1.0,,,,,1.0,,,,,,37.837656,-122.266995
2005.0,,1.0,,,,,,1.0,,,,,37.840894,-122.281392
2005.0,,1.0,,,,,1.0,,,,,,37.849056,-122.252983
2005.0,1.0,,,1.0,,,,,,,,,37.796833,-122.207651
2005.0,1.0,,,,1.0,,,,,,,,37.801028,-122.21066299999998
2005.0,,1.0,,,,,,,,,,,37.840140000000005,-122.194949
2005.0,,1.0,,,,,,,,,,,37.858610999999996,-122.220984
2005.0,,1.0,,,,,1.0,,,,,,37.857271000000004,-122.22178899999999
2005.0,1.0,,,1.0,,,,,,,,,37.7579,-122.15799999999999
2005.0,1.0,,,1.0,,,,,,,,,37.8295,-122.20200000000001
2005.0,1.0,,,1.0,,,,,,,,,37.7883,-122.249
2005.0,1.0,,,,1.0,,,,,,,,37.78273,-122.23478
2005.0,,1.0,,,,,,1.0,,,,,37.78782,-122.2377
2005.0,,1.0,,,,,1.0,,,,,,37.734326,-122.195631
2005.0,,1.0,,,,,1.0,,,,,,37.736909999999995,-122.20366000000001
2005.0,1.0,,,1.0,,,,,,,,,37.738618,-122.19234399999999
2005.0,,1.0,,,,,,1.0,,,,,37.744011,-122.17519399999999
2005.0,,1.0,,,,,,1.0,,,,,37.739651,-122.15543999999998
2005.0,,1.0,,,,,,1.0,,,,,37.74208,-122.160875
2005.0,,1.0,,,,,,,,,,,37.75165,-122.20545200000001
2005.0,,1.0,,,,,,1.0,,,,,37.759209999999996,-122.208653
2005.0,,1.0,,,,,1.0,,,,,,37.760571999999996,-122.21058700000002
2005.0,1.0,,,,1.0,,,,,,,,37.764793,-122.216333
2005.0,1.0,,,,1.0,,,,,,,,37.74863,-122.17393
2005.0,,1.0,,,,,,,,,,,37.749140000000004,-122.17431
2005.0,,1.0,,,,,,1.0,,,,,37.752604,-122.16778300000001
2005.0,,1.0,,,,,,1.0,,,,,37.754459000000004,-122.166149
2005.0,,1.0,,,,,,,,,,,37.754290000000005,-122.17806999999999
2005.0,,1.0,,,,,,,,,,,37.755722999999996,-122.17010900000001
2005.0,,1.0,,,,,,,,,,,37.756298,-122.182919
2005.0,,1.0,,,,,,,,,,,37.7567,-122.170924
2005.0,,1.0,,,,,,,,,,,37.759153000000005,-122.185823
2005.0,1.0,,,,1.0,,,,,,,,37.758829999999996,-122.18728
2005.0,,1.0,,,,,1.0,,,,,,37.76012,-122.19626799999999
2005.0,,1.0,,,,,,,,,,,37.761542999999996,-122.18408400000001
2005.0,,1.0,,,,,,,,,,,37.761565999999995,-122.183652
2005.0,,1.0,,,,,1.0,,,,,,37.76232,-122.18356899999999
2005.0,,1.0,,,,,,1.0,,,,,37.765889,-122.196169
2005.0,,1.0,,,,,,1.0,,,,,37.767641,-122.174552
2005.0,,1.0,,,,,,,,,,,37.767641,-122.174552
2005.0,1.0,,,,1.0,,,,,,,,37.768046000000005,-122.19633799999998
2005.0,,1.0,,,,,,,,,,,37.768153000000005,-122.17933899999998
2005.0,,1.0,,,,,,,,,,,37.7682,-122.16781399999999
2005.0,,1.0,,,,,,,,,,,37.768485,-122.17193600000002
2005.0,,1.0,,,,,1.0,,,,,,37.768417,-122.168676
2005.0,,1.0,,,,,1.0,,,,,,37.76872,-122.212777
2005.0,,1.0,,,,,1.0,,,,,,37.76872,-122.212777
2005.0,,1.0,,,,,,,,,,,37.770471,-122.207654
2005.0,1.0,,,,1.0,,,,,,,,37.77066,-122.2011
2005.0,,1.0,,,,,,,,,,,37.77126,-122.2128
2005.0,,1.0,,,,,1.0,,,,,,37.771501,-122.203823
2005.0,,1.0,,,,,1.0,,,,,,37.771996,-122.221173
2005.0,,1.0,,,,,,1.0,,,,,37.772752000000004,-122.21803500000001
2005.0,,1.0,,,,,,,,,,,37.800614,-122.22641100000001
2005.0,,1.0,,,,,,1.0,,,,,37.779021,-122.216349
2005.0,,1.0,,,,,,,,,,,37.783739000000004,-122.222756
2005.0,1.0,,,,1.0,,,,,,,,37.785844,-122.19694299999999
2005.0,1.0,,,,1.0,,,,,,,,37.790209999999995,-122.19758
2005.0,,1.0,,,,,1.0,,,,,,37.769799,-122.17748600000002
2005.0,,1.0,,,,,,1.0,,,,,37.77398,-122.18401000000001
2005.0,,1.0,,,,,1.0,,,,,,37.77547,-122.18956299999999
2005.0,,1.0,,,,,,,,,,,37.77746,-122.18151999999999
2005.0,,1.0,,,,,,1.0,,,,,37.784294,-122.19465
2005.0,,1.0,,,,,1.0,,,,,,37.789429,-122.196611
2005.0,,1.0,,,,,,1.0,,,,,37.792469,-122.19305200000001
2005.0,,1.0,,,,,,1.0,,,,,37.755088,-122.14718300000001
2005.0,,1.0,,,,,,,,,,,37.756382,-122.16127
2005.0,,1.0,,,,,,1.0,,,,,37.756465000000006,-122.16300700000001
2005.0,,1.0,,,,,,1.0,,,,,37.75842,-122.162012
2005.0,,1.0,,,,,,1.0,,,,,37.771612,-122.15156999999999
2005.0,,1.0,,,,,,1.0,,,,,37.792425,-122.254429
2005.0,1.0,,,,1.0,,,,,,,,37.794391,-122.22914399999999
2005.0,,1.0,,,,,1.0,,,,,,37.796799,-122.275524
2005.0,,1.0,,,,,1.0,,,,,,37.79875,-122.27161000000001
2005.0,,1.0,,,,,,,,,,,37.798252000000005,-122.27083799999998
2005.0,,1.0,,,,,,,,,,,37.799510999999995,-122.27436100000001
2005.0,,1.0,,,,,,,,,,,37.799510999999995,-122.27436100000001
2005.0,,1.0,,,,,,,,,,,37.79873,-122.289381
2005.0,,1.0,,,,,,1.0,,,,,37.801361,-122.25226799999999
2005.0,,1.0,,,,,,1.0,,,,,37.802263,-122.23450600000001
2005.0,1.0,,,,1.0,,,,,,,,37.8031,-122.23473899999999
2005.0,1.0,,,,1.0,,,,,,,,37.802778,-122.28285
2005.0,,1.0,,,,,,1.0,,,,,37.806096999999994,-122.234999
2005.0,,1.0,,,,,1.0,,,,,,37.808046000000004,-122.274061
2005.0,,1.0,,,,,,,,,,,37.808937,-122.26468899999999
2005.0,,1.0,,,,,1.0,,,,,,37.808229,-122.26956200000001
2005.0,,1.0,,,,,1.0,,,,,,37.808646,-122.26702
2005.0,,1.0,,,,,,,,,,,37.809564,-122.26828799999998
2005.0,,1.0,,,,,1.0,,,,,,37.81033,-122.25228
2005.0,,1.0,,,,,1.0,,,,,,37.810795,-122.25056200000002
2005.0,1.0,,,,1.0,,,,,,,,37.81174,-122.24851000000001
2005.0,,1.0,,,,,1.0,,,,,,37.812165,-122.266203
2005.0,1.0,,,1.0,,,,,,,,,37.812337,-122.259114
2005.0,,1.0,,,,,1.0,,,,,,37.812267,-122.29528400000001
2005.0,,1.0,,,,,,1.0,,,,,37.81635,-122.29052
2005.0,,1.0,,,,,,,,,,,37.816969,-122.26225
2005.0,,1.0,,,,,,1.0,,,,,37.817954,-122.2719
2005.0,1.0,,1.0,,,,,,,,,,37.818665,-122.257979
2005.0,,1.0,,,,,1.0,,,,,,37.821106,-122.261547
2005.0,,1.0,,,,,1.0,,,,,,37.82221,-122.273288
2005.0,,1.0,,,,,,1.0,,,,,37.823294,-122.27265600000001
2005.0,,1.0,,,,,1.0,,,,,,37.824256,-122.262075
2005.0,,1.0,,,,,,1.0,,,,,37.824269,-122.25601999999999
2005.0,1.0,,,1.0,,,,,,,,,37.826966999999996,-122.263774
2005.0,,1.0,,,,,1.0,,,,,,37.828403,-122.274413
2005.0,,1.0,,,,,1.0,,,,,,37.828481,-122.274149
2005.0,1.0,,,,1.0,,,,,,,,37.82897,-122.26266000000001
2005.0,,1.0,,,,,1.0,,,,,,37.829937,-122.265599
2005.0,,1.0,,,,,1.0,,,,,,37.83035,-122.26541999999999
2005.0,,1.0,,,,,,,,,,,37.832867,-122.251488
2005.0,,1.0,,,,,,1.0,,,,,37.833841,-122.267467
2005.0,,1.0,,,,,,,,,,,37.834595,-122.249725
2005.0,,1.0,,,,,1.0,,,,,,37.83643,-122.266329
2005.0,,1.0,,,,,,1.0,,,,,37.837070000000004,-122.26451999999999
2005.0,,1.0,,,,,,1.0,,,,,37.837303999999996,-122.26195600000001
2005.0,,1.0,,,,,,1.0,,,,,37.841291,-122.26618799999999
2005.0,,1.0,,,,,1.0,,,,,,37.841809999999995,-122.27516000000001
2005.0,1.0,,,1.0,,,,,,,,,37.842659999999995,-122.27513
2005.0,,1.0,,,,,1.0,,,,,,37.844528000000004,-122.270075
2005.0,,1.0,,,,,1.0,,,,,,37.851915000000005,-122.25503300000001
2005.0,,1.0,,,,,1.0,,,,,,37.862334000000004,-122.23260800000001
2005.0,,1.0,,,,,,,,,,,37.79387,-122.19821999999999
2005.0,,1.0,,,,,,,,,,,37.793539,-122.21758899999999
2005.0,,1.0,,,,,,,,,,,37.795701,-122.210401
2005.0,,1.0,,,,,1.0,,,,,,37.796113,-122.202933
2005.0,1.0,,,,1.0,,,,,,,,37.801096,-122.21818799999998
2005.0,,1.0,,,,,1.0,,,,,,37.802165,-122.225852
2005.0,,1.0,,,,,,1.0,,,,,37.8036,-122.2176
2005.0,,1.0,,,,,,1.0,,,,,37.805822,-122.223883
2005.0,,1.0,,,,,1.0,,,,,,37.807199,-122.21368700000001
2005.0,,1.0,,,,,1.0,,,,,,37.839752000000004,-122.199487
2005.0,,1.0,,,,,,,,,,,37.841899,-122.202279
2005.0,1.0,,,1.0,,,,,,,,,37.7995,-122.23700000000001
2005.0,,1.0,,,,,,,,,,,37.786668,-122.228031
2005.0,,1.0,,,,,,1.0,,,,,37.787681,-122.23648600000001
2005.0,,1.0,,,,,1.0,,,,,,37.78802,-122.24103000000001
2005.0,,1.0,,,,,,1.0,,,,,37.73287,-122.19476
2005.0,,1.0,,,,,1.0,,,,,,37.735143,-122.197399
2005.0,,1.0,,,,,,1.0,,,,,37.73483,-122.18518
2005.0,,1.0,,,,,,,,,,,37.735681,-122.182105
2005.0,1.0,,,1.0,,,,,,,,,37.740534999999994,-122.193921
2005.0,,1.0,,,,,,,,,,,37.742863,-122.177224
2005.0,,1.0,,,,,,1.0,,,,,37.743459,-122.175963
2005.0,,1.0,,,,,,,,,,,37.738543,-122.16221000000002
2005.0,1.0,,,1.0,,,,,,,,,37.743731,-122.15671299999998
2005.0,,1.0,,,,,,1.0,,,,,37.748771000000005,-122.16581000000001
2005.0,1.0,,,1.0,,1.0,,,,,,,37.748321000000004,-122.168599
2005.0,,1.0,,,,,1.0,,,,,,37.7488,-122.17228
2005.0,,1.0,,,,,,1.0,,,,,37.757164,-122.170455
2005.0,,1.0,,,,,,1.0,,,,,37.758974,-122.18794299999999
2005.0,,1.0,,,,,,,,,,,37.760259999999995,-122.16899
2005.0,,1.0,,,,,1.0,,,,,,37.761376,-122.173482
2005.0,,1.0,,,,,,1.0,,,,,37.762207000000004,-122.16654799999999
2005.0,,1.0,,,,,,,,,,,37.763816999999996,-122.17088400000002
2005.0,,1.0,,,,,,,,,,,37.765221999999994,-122.17428400000001
2005.0,,1.0,,,,,,1.0,,,,,37.765055,-122.17516299999998
2005.0,,1.0,,,,,,1.0,,,,,37.765799,-122.17476
2005.0,,1.0,,,,,,,,,,,37.767396000000005,-122.170068
2005.0,,1.0,,,,,,,,,,,37.76743,-122.167905
2005.0,,1.0,,,,,,,,,,,37.769928,-122.21386399999999
2005.0,1.0,,,,1.0,,,,,,,,37.771488,-122.214316
2005.0,,1.0,,,,,,1.0,,,,,37.772806,-122.20058700000001
2005.0,,1.0,,,,,1.0,,,,,,37.774021000000005,-122.22165700000001
2005.0,,1.0,,,,,1.0,,,,,,37.774415999999995,-122.19708700000001
2005.0,,1.0,,,,,1.0,,,,,,37.775771,-122.216385
2005.0,1.0,,,,1.0,,,,,,,,37.777608,-122.22575900000001
2005.0,,1.0,,,,,,,,,,,37.777429999999995,-122.22578
2005.0,1.0,,,,1.0,,,,,,,,37.777582,-122.21742900000001
2005.0,,1.0,,,,,,1.0,,,,,37.779796999999995,-122.22472900000001
2005.0,,1.0,,,,,,1.0,,,,,37.78373,-122.22078
