YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
2007.0,,1.0,,,,,,,,,,,37.786171,-122.195631
2007.0,,1.0,,,,,1.0,,,,,,37.791224,-122.196726
2007.0,,1.0,,,,,,1.0,,,,,37.74751,-122.16391100000001
2007.0,,1.0,,,,,,1.0,,,,,37.753814,-122.157371
2007.0,1.0,,,1.0,,1.0,,,,,,,37.75573,-122.16506000000001
2007.0,,1.0,,,,,,1.0,,,,,37.761547,-122.15973500000001
2007.0,,1.0,,,,,,1.0,,,,,37.793915999999996,-122.230531
2007.0,1.0,,,,1.0,,,,,,,,37.794437,-122.240452
2007.0,,1.0,,,,,,,,,,,37.793525,-122.25351299999998
2007.0,,1.0,,,,,1.0,,,,,,37.793784,-122.270389
2007.0,,1.0,,,,,1.0,,,,,,37.796232,-122.247957
2007.0,,1.0,,,,,,,,,,,37.797058,-122.27778700000002
2007.0,,1.0,,,,,,1.0,,,,,37.797627,-122.24923100000001
2007.0,,1.0,,,,,,1.0,,,,,37.798522,-122.24483300000001
2007.0,1.0,,,,1.0,,,,,,,,37.799322,-122.229046
2007.0,,1.0,,,,,,,,,,,37.801246,-122.249971
2007.0,1.0,,,,1.0,,,,,,,,37.804575,-122.232552
2007.0,,1.0,,,,,1.0,,,,,,37.803430999999996,-122.281701
2007.0,,1.0,,,,,,1.0,,,,,37.805268,-122.250437
2007.0,,1.0,,,,,,1.0,,,,,37.802515,-122.26630700000001
2007.0,1.0,,,,1.0,,,,,,,,37.806205,-122.275901
2007.0,1.0,,,,1.0,,,,,,,,37.808937,-122.26468899999999
2007.0,,1.0,,,,,,1.0,,,,,37.810241999999995,-122.27458200000001
2007.0,1.0,,,,1.0,,,,,,,,37.810478,-122.24721399999999
2007.0,,1.0,,,,,,,,,,,37.810641,-122.25372
2007.0,,1.0,,,,,,,,,,,37.812518,-122.281945
2007.0,,1.0,,,,,,,,,,,37.814161999999996,-122.25882800000001
2007.0,,1.0,,,,,,1.0,,,,,37.814883,-122.253318
2007.0,,1.0,,,,,,1.0,,,,,37.820046000000005,-122.266975
2007.0,1.0,,,1.0,,,,,,,,,37.822324,-122.276347
2007.0,,,,,,,,,,,1.0,,37.82186,-122.28866299999999
2007.0,,,,,,,,,,,1.0,,37.82186,-122.28866299999999
2007.0,,1.0,,,,,,,,,,,37.82291,-122.280469
2007.0,1.0,,,1.0,,,,,,,,,37.822324,-122.276347
2007.0,,1.0,,,,,,,,,,,37.825008000000004,-122.288477
2007.0,,1.0,,,,,1.0,,,,,,37.828146999999994,-122.27117700000001
2007.0,,1.0,,,,,1.0,,,,,,37.828662,-122.264517
2007.0,,1.0,,,,,1.0,,,,,,37.830357,-122.26448700000002
2007.0,1.0,,,,1.0,,,,,,,,37.830646,-122.273924
2007.0,,1.0,,,,,1.0,,,,,,37.838035,-122.25155500000001
2007.0,,1.0,,,,,1.0,,,,,,37.841615999999995,-122.230129
2007.0,,1.0,,,,,,1.0,,,,,37.798376,-122.21454399999999
2007.0,,1.0,,,,,,1.0,,,,,37.798376,-122.21454399999999
2007.0,,1.0,,,,,,,,,,,37.80097,-122.22440800000001
2007.0,,1.0,,,,,,,,,,,37.801199,-122.20019099999999
2007.0,,1.0,,,,,,,,,,,37.801587,-122.17773500000001
2007.0,,1.0,,,,,,1.0,,,,,37.808116,-122.20050400000001
2007.0,,1.0,,,,,,1.0,,,,,37.823528,-122.20801999999999
2007.0,,1.0,,,,,,,,,,,37.831944,-122.214188
2007.0,1.0,,,1.0,,,,,,,,,37.7995,-122.23700000000001
2007.0,1.0,,,1.0,,,,,,,,,37.7753,-122.204
2007.0,,1.0,,,,,,1.0,,,,,37.7583,-122.195
2007.0,1.0,,,,1.0,,,,,,,,37.784851,-122.228096
2007.0,,,,,,,,,,,1.0,,37.787259999999996,-122.23180900000001
2007.0,,1.0,,,,,,1.0,,,,,37.7383,-122.16631000000001
2007.0,,1.0,,,,,,,,,,,37.741928,-122.19207
2007.0,,1.0,,,,,,1.0,,,,,37.742664000000005,-122.172184
2007.0,1.0,,,1.0,,1.0,,,,,,,37.742917999999996,-122.151967
2007.0,,1.0,,,,,,1.0,,,,,37.752931,-122.209162
2007.0,,1.0,,,,,,,,,,,37.754459000000004,-122.20658999999999
2007.0,,1.0,,,,,,,,,,,37.757701000000004,-122.207071
2007.0,,1.0,,,,,,,,,,,37.758502,-122.206521
2007.0,,1.0,,,,,,,,,,,37.758225,-122.207049
2007.0,,1.0,,,,,,,,,,,37.758225,-122.207049
2007.0,,1.0,,,,,,1.0,,,,,37.767609,-122.210295
2007.0,,1.0,,,,,,1.0,,,,,37.744709,-122.19596499999999
2007.0,,1.0,,,,,,,,,,,37.745952,-122.195885
2007.0,,1.0,,,,,,,,,,,37.74729,-122.17296
2007.0,1.0,,1.0,,,,,,,,,,37.75186,-122.1765
2007.0,1.0,,,1.0,,1.0,,,,,,,37.754088,-122.175723
2007.0,1.0,,,1.0,,1.0,,,,,,,37.7575,-122.18423999999999
2007.0,1.0,,,,1.0,,,,,,,,37.758539,-122.18953
2007.0,,1.0,,,,,1.0,,,,,,37.758663,-122.191674
2007.0,,1.0,,,,,,,,,,,37.759365,-122.17771499999999
2007.0,,1.0,,,,,,1.0,,,,,37.759365,-122.17771499999999
2007.0,,1.0,,,,,,1.0,,,,,37.759698,-122.181978
2007.0,,1.0,,,,,,,,,,,37.76116,-122.19191000000001
2007.0,,1.0,,,,,,1.0,,,,,37.762384999999995,-122.17068300000001
2007.0,1.0,,,1.0,,,,,,,,,37.764948,-122.17969599999999
2007.0,,1.0,,,,,,1.0,,,,,37.768337,-122.16705
2007.0,,,,,,,,,,,1.0,,37.769279,-122.212325
2007.0,,,,,,,,,,,1.0,,37.769279,-122.212325
2007.0,,1.0,,,,,1.0,,,,,,37.771708000000004,-122.20103600000002
2007.0,,1.0,,,,,,,,,,,37.778834,-122.22513500000001
2007.0,,1.0,,,,,1.0,,,,,,37.790014,-122.207811
2007.0,,1.0,,,,,1.0,,,,,,37.791579999999996,-122.200731
2007.0,,,,,,,,,,,1.0,,37.770361,-122.185225
2007.0,,1.0,,,,,,,,,,,37.750648,-122.158961
2007.0,,1.0,,,,,,,,,,,37.753733000000004,-122.15304499999999
2007.0,,1.0,,,,,,1.0,,,,,37.757546000000005,-122.142276
2007.0,,1.0,,,,,,,,,,,37.764142,-122.162613
2007.0,,1.0,,,,,1.0,,,,,,37.774514,-122.166999
2007.0,,1.0,,,,,,1.0,,,,,37.792657,-122.257347
2007.0,,1.0,,,,,,,,,,,37.793784,-122.270389
2007.0,,1.0,,,,,,1.0,,,,,37.795775,-122.264633
2007.0,,1.0,,,,,1.0,,,,,,37.799717,-122.27254599999999
2007.0,,,,,,,,,,1.0,,,37.803445,-122.268781
2007.0,,,,,,,,,,1.0,,,37.803445,-122.268781
2007.0,1.0,,1.0,,,,,,,,,,37.803445,-122.268781
2007.0,,1.0,,,,,,,,,,,37.806776,-122.265638
2007.0,,1.0,,,,,1.0,,,,,,37.810389,-122.277822
2007.0,1.0,,,,1.0,,,,,,,,37.811163,-122.26048700000001
2007.0,,1.0,,,,,,,,,,,37.811105,-122.28607
2007.0,,1.0,,,,,,1.0,,,,,37.811254999999996,-122.30046599999999
2007.0,,1.0,,,,,,,,,,,37.812936,-122.260598
2007.0,1.0,,,,1.0,,,,,,,,37.813136,-122.25737
2007.0,1.0,,,1.0,,,,,,,,,37.813136,-122.25737
2007.0,1.0,,,,1.0,,,,,,,,37.814934,-122.268819
2007.0,,1.0,,,,,,,,,,,37.816014,-122.278029
2007.0,,1.0,,,,,1.0,,,,,,37.818341,-122.267007
2007.0,,1.0,,,,,1.0,,,,,,37.819088,-122.252583
2007.0,,1.0,,,,,1.0,,,,,,37.819941,-122.27458200000001
2007.0,1.0,,,1.0,,,,,,,,,37.82363,-122.270279
2007.0,,,,,,,,,,,1.0,,37.824034000000005,-122.26576100000001
2007.0,,,,,,,,,,,1.0,,37.824034000000005,-122.26576100000001
2007.0,,1.0,,,,,,1.0,,,,,37.826285999999996,-122.25100800000001
2007.0,,,,,,,,,,,1.0,,37.826574,-122.26019699999999
2007.0,,,,,,,,,,,1.0,,37.826574,-122.26019699999999
2007.0,1.0,,1.0,,,,,,,,,,37.826609000000005,-122.27327700000001
2007.0,,1.0,,,,,1.0,,,,,,37.826609000000005,-122.27327700000001
2007.0,1.0,,,,1.0,,,,,,,,37.828193,-122.26208799999999
2007.0,,1.0,,,,,,,,,,,37.829910999999996,-122.24626699999999
2007.0,,,,,,,,,,1.0,,,37.830646,-122.273924
2007.0,1.0,,,,1.0,,,,,,,,37.834961,-122.259126
2007.0,1.0,,,,1.0,,,,,,,,37.837391,-122.28456000000001
2007.0,,1.0,,,,,1.0,,,,,,37.838044000000004,-122.24874299999999
2007.0,1.0,,,,1.0,,,,,,,,37.837995,-122.28204
2007.0,,1.0,,,,,1.0,,,,,,37.838775,-122.251042
2007.0,1.0,,,,1.0,,,,,,,,37.839558000000004,-122.26739599999999
2007.0,,1.0,,,,,,,,,,,37.841989,-122.23025
2007.0,,1.0,,,,,,1.0,,,,,37.844652,-122.245926
2007.0,1.0,,,,1.0,,,,,,,,37.84467,-122.25613799999999
2007.0,,1.0,,,,,,1.0,,,,,37.845086,-122.286371
2007.0,,1.0,,,,,1.0,,,,,,37.847264,-122.25198400000001
2007.0,1.0,,,,1.0,,,,,,,,37.848195000000004,-122.26573300000001
2007.0,1.0,,,,1.0,,,,,,,,37.850122,-122.285948
2007.0,,1.0,,,,,,1.0,,,,,37.792968,-122.211099
2007.0,1.0,,,,1.0,,,,,,,,37.798265,-122.18263999999999
2007.0,,1.0,,,,,,1.0,,,,,37.799757,-122.202266
2007.0,,1.0,,,,,1.0,,,,,,37.801023,-122.218571
2007.0,,1.0,,,,,,,,,,,37.802164000000005,-122.207348
2007.0,,1.0,,,,,,,,,,,37.803132,-122.225548
2007.0,,1.0,,,,,1.0,,,,,,37.81152,-122.21920700000001
2007.0,,1.0,,,,,,1.0,,,,,37.828443,-122.19513799999999
2007.0,1.0,,,1.0,,,,,,,,,37.7364,-122.191
2007.0,1.0,,,1.0,,,,,,,,,37.8202,-122.264
2007.0,1.0,,,1.0,,,,,,,,,37.8017,-122.29
2007.0,1.0,,,1.0,,1.0,,,,,,,37.750743,-122.16039199999999
2007.0,1.0,,,1.0,,,,,,,,,37.77913,-122.22908000000001
2007.0,1.0,,,,1.0,,,,,,,,37.77913,-122.22908000000001
2007.0,,1.0,,,,,,,,,,,37.785392,-122.22854299999999
2007.0,,1.0,,,,,,1.0,,,,,37.786066999999996,-122.24135700000001
2007.0,,1.0,,,,,,1.0,,,,,37.737125,-122.17726
2007.0,,1.0,,,,,1.0,,,,,,37.740190000000005,-122.1676
2007.0,,1.0,,,,,,,,,,,37.740190000000005,-122.1676
2007.0,,1.0,,,,,,1.0,,,,,37.740534999999994,-122.193921
2007.0,,1.0,,,,,,,,,,,37.743674,-122.19568100000001
2007.0,1.0,,,,1.0,,,,,,,,37.743006,-122.16661699999999
2007.0,,1.0,,,,,,,,,,,37.742902,-122.163744
2007.0,,1.0,,,,,,1.0,,,,,37.754979999999996,-122.20521299999999
2007.0,,1.0,,,,,,1.0,,,,,37.756572999999996,-122.19674499999999
2007.0,,1.0,,,,,,,,,,,37.756631,-122.20486499999998
2007.0,,,,,,,,,,,1.0,,37.76426,-122.19832
2007.0,,1.0,,,,,,1.0,,,,,37.767532,-122.20252099999999
2007.0,1.0,,,,1.0,,,,,,,,37.767609,-122.210295
2007.0,1.0,,,,1.0,,,,,,,,37.74434,-122.16793600000001
2007.0,,1.0,,,,,,1.0,,,,,37.745744,-122.171484
2007.0,,1.0,,,,,,1.0,,,,,37.745779999999996,-122.17201999999999
2007.0,,1.0,,,,,,,,,,,37.757137,-122.174935
2007.0,,1.0,,,,,,1.0,,,,,37.757729,-122.17873300000001
2007.0,,,,,,,,,,,1.0,,37.758829999999996,-122.18728
2007.0,,,,,,,,,,,1.0,,37.758829999999996,-122.18728
2007.0,,,,,,,,,,,1.0,,37.76287,-122.16647900000001
2007.0,,1.0,,,,,,,,,,,37.76287,-122.16647900000001
2007.0,,,,,,,,,,,1.0,,37.765935999999996,-122.176882
2007.0,,1.0,,,,,,,,,,,37.766523,-122.177683
2007.0,1.0,,,,1.0,,,,,,,,37.772865,-122.20728000000001
2007.0,,1.0,,,,,,1.0,,,,,37.775831,-122.199547
2007.0,,1.0,,,,,,,,,,,37.776537,-122.213431
2007.0,,1.0,,,,,1.0,,,,,,37.800614,-122.22641100000001
2007.0,,1.0,,,,,,1.0,,,,,37.782047,-122.19870800000001
2007.0,,1.0,,,,,,1.0,,,,,37.784665000000004,-122.223492
2007.0,1.0,,,,1.0,,,,,,,,37.789773,-122.20966200000001
2007.0,,1.0,,,,,1.0,,,,,,37.790647,-122.224572
2007.0,1.0,,,,1.0,,,,,,,,37.791667,-122.216393
2007.0,,1.0,,,,,,1.0,,,,,37.791695000000004,-122.216951
2007.0,,1.0,,,,,,1.0,,,,,37.788551,-122.18298999999999
2007.0,,1.0,,,,,,1.0,,,,,37.744774,-122.164926
2007.0,,1.0,,,,,,1.0,,,,,37.744993,-122.158626
2007.0,,1.0,,,,,,1.0,,,,,37.745496,-122.156691
2007.0,1.0,,,1.0,,1.0,,,,,,,37.751434,-122.15948799999998
2007.0,,1.0,,,,,1.0,,,,,,37.760782,-122.16048899999998
2007.0,,1.0,,,,,,1.0,,,,,37.767163000000004,-122.163122
2007.0,,1.0,,,,,,1.0,,,,,37.769084,-122.163948
2007.0,,1.0,,,,,,1.0,,,,,37.776905,-122.13975900000001
2007.0,,1.0,,,,,,1.0,,,,,37.798883000000004,-122.229177
2007.0,,1.0,,,,,,1.0,,,,,37.799336,-122.241299
2007.0,,,,,,,,,,,1.0,,37.799123,-122.25097199999999
2007.0,,,,,,,,,,,1.0,,37.799123,-122.25097199999999
2007.0,,1.0,,,,,,,,,,,37.799673999999996,-122.241946
2007.0,,1.0,,,,,1.0,,,,,,37.80171,-122.24028700000001
2007.0,,1.0,,,,,,,,,,,37.801579,-122.273645
2007.0,1.0,,1.0,,,,,,,,,,37.805217,-122.291436
2007.0,1.0,,,1.0,,1.0,,,,,,,37.805217,-122.291436
2007.0,,1.0,,,,,,,,,,,37.804701,-122.27290900000001
2007.0,,,,,,,,,,,1.0,,37.806915999999994,-122.27336100000001
2007.0,,1.0,,,,,,,,,,,37.810579,-122.258197
2007.0,1.0,,,,1.0,,,,,,,,37.810781,-122.273895
2007.0,,1.0,,,,,,1.0,,,,,37.812134,-122.27231299999998
2007.0,,1.0,,,,,,1.0,,,,,37.816146,-122.286296
2007.0,,1.0,,,,,1.0,,,,,,37.818341,-122.267007
2007.0,1.0,,,1.0,,,,,,,,,37.819761,-122.24968500000001
2007.0,,1.0,,,,,,,,,,,37.820607,-122.25450500000001
2007.0,1.0,,,1.0,,,,,,,,,37.821591999999995,-122.25418700000002
2007.0,,1.0,,,,,,1.0,,,,,37.834595,-122.249725
2007.0,1.0,,,,1.0,,,,,,,,37.837834,-122.264169
2007.0,,1.0,,,,,,,,,,,37.839641,-122.262046
2007.0,,1.0,,,,,1.0,,,,,,37.83984,-122.280072
2007.0,,1.0,,,,,,,,,,,37.83984,-122.280072
2007.0,,1.0,,,,,,,,,,,37.840971,-122.246927
2007.0,1.0,,,1.0,,,,,,,,,37.842981,-122.27274399999999
2007.0,,1.0,,,,,,1.0,,,,,37.801291,-122.21188400000001
2007.0,,1.0,,,,,,1.0,,,,,37.822827000000004,-122.208823
2007.0,,1.0,,,,,1.0,,,,,,37.823903,-122.203079
2007.0,,1.0,,,,,,1.0,,,,,37.823903,-122.203079
2007.0,1.0,,,1.0,,,,,,,,,37.8125,-122.28299999999999
2007.0,1.0,,,1.0,,,,,,,,,37.8202,-122.264
2007.0,1.0,,,1.0,,,,,,,,,37.8334,-122.26100000000001
2007.0,,1.0,,,,,,,,,,,37.7674,-122.167
2007.0,1.0,,,1.0,,,,,,,,,37.7393,-122.169
2007.0,1.0,,,1.0,,,,,,,,,37.729791,-122.17858100000001
2007.0,,1.0,,,,,,,,,,,37.729791,-122.17858100000001
2007.0,,1.0,,,,,,1.0,,,,,37.732512,-122.17033300000001
2007.0,1.0,,,,1.0,,,,,,,,37.737288,-122.16794399999999
2007.0,,,,,,,,,,,1.0,,37.737887,-122.18888500000001
2007.0,1.0,,,,1.0,,,,,,,,37.74047,-122.16798
2007.0,,1.0,,,,,,,,,,,37.73681,-122.16508
2007.0,,1.0,,,,,,1.0,,,,,37.743047999999995,-122.151728
2007.0,1.0,,,1.0,,1.0,,,,,,,37.762846,-122.20181399999998
2007.0,,1.0,,,,,,1.0,,,,,37.765563,-122.198783
2007.0,1.0,,,,1.0,,,,,,,,37.766208,-122.206521
2007.0,,,,,,,,,,,1.0,,37.76663,-122.20906000000001
2007.0,,,,,,,,,,,1.0,,37.74824,-122.17366000000001
2007.0,,,,,,,,,,,1.0,,37.74824,-122.17366000000001
2007.0,,,,,,,,,,1.0,,,37.752421999999996,-122.16749899999999
2007.0,,,,,,,,,,1.0,,,37.752421999999996,-122.16749899999999
2007.0,,,,,,,,,,1.0,,,37.752421999999996,-122.16749899999999
2007.0,,,,,,,,,,1.0,,,37.752421999999996,-122.16749899999999
2007.0,,,,,,,,,,1.0,,,37.752421999999996,-122.16749899999999
2007.0,,1.0,,,,,,1.0,,,,,37.752557,-122.171535
2007.0,,,,,,,,,,,1.0,,37.754191,-122.1746
2007.0,,,,,,,,,,,1.0,,37.753946,-122.191071
2007.0,,,,,,,,,,,1.0,,37.753946,-122.191071
2007.0,,,,,,,,,,,1.0,,37.753946,-122.191071
2007.0,,,,,,,,,,,1.0,,37.754191999999996,-122.190882
2007.0,,1.0,,,,,,,,,,,37.757509999999996,-122.18426000000001
2007.0,,,,,,,,,,,1.0,,37.758398,-122.192407
2007.0,,1.0,,,,,,1.0,,,,,37.759253,-122.195793
2007.0,1.0,,,,1.0,,,,,,,,37.763983,-122.166519
2007.0,1.0,,,1.0,,,,,,,,,37.766602,-122.171617
2007.0,,1.0,,,,,1.0,,,,,,37.76811,-122.16750800000001
2007.0,1.0,,,,1.0,,,,,,,,37.768254,-122.21126299999999
2007.0,,1.0,,,,,,,,,,,37.767444,-122.223335
2007.0,,1.0,,,,,,,,,,,37.771228,-122.223804
2007.0,,,,,,,,,,,1.0,,37.771838,-122.20636100000002
2007.0,,,,,,,,,,,1.0,,37.77166,-122.21382
2007.0,,1.0,,,,,,1.0,,,,,37.772616,-122.20986599999999
2007.0,,1.0,,,,,,,,,,,37.774535,-122.20404099999999
2007.0,,1.0,,,,,1.0,,,,,,37.775178000000004,-122.20701299999999
2007.0,1.0,,,,1.0,,,,,,,,37.776577,-122.20921100000001
2007.0,,1.0,,,,,,,,,,,37.779368,-122.226118
2007.0,,1.0,,,,,,1.0,,,,,37.780095,-122.21574
2007.0,,1.0,,,,,,,,,,,37.780352,-122.224414
2007.0,,1.0,,,,,,1.0,,,,,37.780778000000005,-122.200092
2007.0,1.0,,,,1.0,,,,,,,,37.782173,-122.21879399999999
2007.0,1.0,,,,1.0,,,,,,,,37.786429999999996,-122.197176
2007.0,1.0,,,,1.0,,,,,,,,37.78645,-122.20058999999999
2007.0,1.0,,,,1.0,,,,,,,,37.78645,-122.20058999999999
2007.0,,1.0,,,,,,1.0,,,,,37.787468,-122.209414
2007.0,,1.0,,,,,,,,,,,37.78823,-122.201305
2007.0,,1.0,,,,,,,,,,,37.791164,-122.19789499999999
2007.0,,1.0,,,,,,1.0,,,,,37.769512,-122.192318
2007.0,1.0,,,,1.0,,,,,,,,37.771972999999996,-122.176175
2007.0,,1.0,,,,,,1.0,,,,,37.779152,-122.17356699999999
2007.0,,1.0,,,,,,1.0,,,,,37.78208,-122.17345700000001
2007.0,,,,,,,,,,,1.0,,37.786029,-122.194988
2007.0,,1.0,,,,,,1.0,,,,,37.745313,-122.155367
2007.0,,1.0,,,,,,,,,,,37.794154999999996,-122.20581899999999
2007.0,,1.0,,,,,,1.0,,,,,37.794154999999996,-122.20581899999999
2007.0,,1.0,,,,,,,,,,,37.749328999999996,-122.16461100000001
2007.0,,1.0,,,,,,,,,,,37.749328999999996,-122.16461100000001
2007.0,,1.0,,,,,,1.0,,,,,37.750459,-122.153401
2007.0,,,,,,,,,,,1.0,,37.75573,-122.16506000000001
2007.0,,,,,,,,,,1.0,,,37.772993,-122.15257199999999
2007.0,,1.0,,,,,,,,,,,37.772993,-122.15257199999999
2007.0,,1.0,,,,,,,,,,,37.774066,-122.158442
2007.0,,1.0,,,,,,,,,,,37.774066,-122.158442
2007.0,,1.0,,,,,1.0,,,,,,37.80766,-122.279946
2007.0,,1.0,,,,,1.0,,,,,,37.794183000000004,-122.232238
2007.0,,1.0,,,,,,,,,,,37.793929999999996,-122.26877900000001
2007.0,,1.0,,,,,,,,,,,37.794563000000004,-122.25726200000001
2007.0,,1.0,,,,,,,,,,,37.795891999999995,-122.240551
2007.0,,1.0,,,,,,,,,,,37.79615,-122.23388
2007.0,,1.0,,,,,,1.0,,,,,37.797925,-122.256253
2007.0,,,,,,,,,,,1.0,,37.79888,-122.274928
2007.0,,1.0,,,,,,,,,,,37.799983000000005,-122.252927
2007.0,,1.0,,,,,1.0,,,,,,37.800173,-122.254646
2007.0,,1.0,,,,,,,,,,,37.802677,-122.25218100000001
2007.0,,,,,,,,,,,1.0,,37.803798,-122.27111299999999
2007.0,,,,,,,,,,,1.0,,37.804712,-122.270553
2007.0,,,,,,,,,,,1.0,,37.804712,-122.270553
2007.0,,1.0,,,,,,,,,,,37.805302000000005,-122.292367
2007.0,,,,,,,,,,,1.0,,37.806103,-122.29318500000001
2007.0,,,,,,,,,,,1.0,,37.806103,-122.29318500000001
2007.0,,1.0,,,,,,,,,,,37.807322,-122.26733899999999
2007.0,,1.0,,,,,,,,,,,37.807646000000005,-122.295327
2007.0,,1.0,,,,,1.0,,,,,,37.811326,-122.262934
2007.0,,1.0,,,,,,,,,,,37.811566,-122.25053799999999
2007.0,,1.0,,,,,,,,,,,37.81205,-122.28256200000001
2007.0,,,,,,,,,,,1.0,,37.813679,-122.267575
2007.0,1.0,,,,1.0,,,,,,,,37.814496999999996,-122.27863899999998
2007.0,,1.0,,,,,,,,,,,37.814496999999996,-122.27863899999998
2007.0,,,,,,,,,,,1.0,,37.817524,-122.277549
2007.0,,1.0,,,,,1.0,,,,,,37.818719,-122.24548
2007.0,,,,,,,,,,1.0,,,37.821016,-122.273233
2007.0,,,,,,,,,,,1.0,,37.823057,-122.275512
2007.0,,,,,,,,,,,1.0,,37.823057,-122.275512
2007.0,,,,,,,,,,,,1.0,37.823674,-122.277507
2007.0,,1.0,,,,,1.0,,,,,,37.826615999999994,-122.26033000000001
2007.0,,,,,,,,,,,1.0,,37.827205,-122.269019
2007.0,1.0,,,1.0,,,,,,,,,37.828579,-122.275815
2007.0,,1.0,,,,,,,,,,,37.835298,-122.251742
2007.0,,1.0,,,,,,1.0,,,,,37.836021,-122.257698
2007.0,1.0,,,1.0,,,,,,,,,37.844869,-122.27298700000001
2007.0,1.0,,,,1.0,,,,,,,,37.844869,-122.27298700000001
2007.0,,1.0,,,,,,,,,,,37.84942,-122.25228700000001
2007.0,,1.0,,,,,,,,,,,37.792431,-122.20450500000001
2007.0,,1.0,,,,,1.0,,,,,,37.791721,-122.224848
2007.0,,1.0,,,,,,1.0,,,,,37.794306,-122.21623600000001
2007.0,,1.0,,,,,,,,,,,37.796079,-122.21446599999999
2007.0,,1.0,,,,,,1.0,,,,,37.795775,-122.22082900000001
2007.0,,1.0,,,,,,1.0,,,,,37.800312,-122.19726000000001
2007.0,,1.0,,,,,,1.0,,,,,37.803071,-122.208325
2007.0,1.0,,,,1.0,,,,,,,,37.804221999999996,-122.21760800000001
2007.0,,1.0,,,,,,1.0,,,,,37.819978000000006,-122.18973500000001
2007.0,,1.0,,,,,1.0,,,,,,37.82698,-122.210629
2007.0,1.0,,,1.0,,,,,,,,,37.8078,-122.26899999999999
2007.0,,1.0,,,,,,,,,,,37.775302,-122.232643
2007.0,,1.0,,,,,,,,,,,37.775302,-122.232643
2007.0,,1.0,,,,,,1.0,,,,,37.782188,-122.237045
2007.0,1.0,,,1.0,,1.0,,,,,,,37.782415,-122.22959499999999
2007.0,1.0,,,1.0,,,,,,,,,37.784667999999996,-122.234201
2007.0,1.0,,,,1.0,,,,,,,,37.784667999999996,-122.234201
2007.0,1.0,,,1.0,,1.0,,,,,,,37.788779999999996,-122.24042299999999
2007.0,1.0,,,,1.0,,,,,,,,37.789175,-122.24846000000001
2007.0,,1.0,,,,,,1.0,,,,,37.791162,-122.238599
2007.0,,,,,,,,,,,1.0,,37.73257,-122.178642
2007.0,,,,,,,,,,,1.0,,37.73257,-122.178642
2007.0,1.0,,,1.0,,,,,,,,,37.73672,-122.185102
2007.0,,,,,,,,,,,1.0,,37.736424,-122.18746100000001
2007.0,,1.0,,,,,,1.0,,,,,37.737879,-122.19100900000001
2007.0,,1.0,,,,,,1.0,,,,,37.739709000000005,-122.184606
2007.0,,1.0,,,,,,,,,,,37.741106,-122.17549
2007.0,,1.0,,,,,1.0,,,,,,37.742203,-122.176728
2007.0,,1.0,,,,,1.0,,,,,,37.74131,-122.158378
2007.0,,1.0,,,,,,,,,,,37.741685,-122.150764
