,YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
292797,2006.0,,,,,,,,,,,1.0,,37.813465,-122.268549
292798,2006.0,,,,,,,,,,,1.0,,37.813925,-122.274302
292800,2006.0,,1.0,,,,,1.0,,,,,,37.816792,-122.25922
292801,2006.0,,1.0,,,,,,1.0,,,,,37.818018,-122.266099
292802,2006.0,,1.0,,,,,1.0,,,,,,37.819632,-122.28518600000001
292803,2006.0,,,,,,,,,,,1.0,,37.777632000000004,-122.228728
292804,2006.0,,,,,,,,,,,1.0,,37.777632000000004,-122.228728
292805,2006.0,,1.0,,,,,1.0,,,,,,37.827645000000004,-122.271732
292806,2006.0,,1.0,,,,,,,,,,,37.832105,-122.268731
292807,2006.0,,1.0,,,,,,1.0,,,,,37.832105,-122.268731
292808,2006.0,,1.0,,,,,1.0,,,,,,37.83562,-122.258647
292809,2006.0,,,,,,,,,,,1.0,,37.841615999999995,-122.230129
292810,2006.0,,1.0,,,,,1.0,,,,,,37.841584999999995,-122.261967
292811,2006.0,1.0,,,,1.0,,,,,,,,37.84228,-122.27087
292812,2006.0,1.0,,,1.0,,,,,,,,,37.842354,-122.28563899999999
292813,2006.0,1.0,,,1.0,,1.0,,,,,,,37.844508000000005,-122.26507099999999
292814,2006.0,,1.0,,,,,,1.0,,,,,37.844943,-122.275986
292815,2006.0,1.0,,,,1.0,,,,,,,,37.792763,-122.21858799999998
292817,2006.0,1.0,,,,1.0,,,,,,,,37.803422999999995,-122.227286
292818,2006.0,,1.0,,,,,,1.0,,,,,37.835274,-122.215299
292825,2006.0,1.0,,,,1.0,,,,,,,,37.814898,-122.303722
292826,2006.0,,1.0,,,,,1.0,,,,,,37.782343,-122.22615800000001
292827,2006.0,,,,,,,,,,,1.0,,37.786668,-122.228031
292828,2006.0,1.0,,,1.0,,1.0,,,,,,,37.811799,-122.294954
292829,2006.0,,1.0,,,,,,1.0,,,,,37.789564,-122.239337
292830,2006.0,1.0,,,1.0,,1.0,,,,,,,37.790812,-122.239451
292831,2006.0,1.0,,,,1.0,,,,,,,,37.730241,-122.182882
292832,2006.0,,1.0,,,,,,1.0,,,,,37.733579999999996,-122.1735
292833,2006.0,1.0,,,,1.0,,,,,,,,37.740204999999996,-122.173868
292834,2006.0,,1.0,,,,,,1.0,,,,,37.740868,-122.175997
292835,2006.0,,1.0,,,,,,,,,,,37.73681,-122.16508
292836,2006.0,,1.0,,,,,,1.0,,,,,37.757307,-122.19656200000001
292837,2006.0,,1.0,,,,,,1.0,,,,,37.764578,-122.19671100000001
292838,2006.0,1.0,,,,1.0,,,,,,,,37.766663,-122.20145600000001
292839,2006.0,,1.0,,,,,1.0,,,,,,37.767214,-122.19969499999999
292840,2006.0,,1.0,,,,,,1.0,,,,,37.747788,-122.16823899999999
292841,2006.0,,,,,,,,,,1.0,,,37.749140000000004,-122.17431
292842,2006.0,,,,,,,,,,,1.0,,37.752417,-122.174201
292843,2006.0,,1.0,,,,,1.0,,,,,,37.75313,-122.17845
292844,2006.0,,1.0,,,,,,1.0,,,,,37.753608,-122.18223200000001
292845,2006.0,1.0,,,1.0,,,,,,,,,37.76163,-122.18308
292846,2006.0,,1.0,,,,,,1.0,,,,,37.763094,-122.19220800000001
292847,2006.0,1.0,,,1.0,,,,,,,,,37.76248,-122.19463999999999
292849,2006.0,1.0,,,1.0,,1.0,,,,,,,37.764302,-122.166367
292852,2006.0,1.0,,,,1.0,,,,,,,,37.773070000000004,-122.216283
292853,2006.0,1.0,,,1.0,,1.0,,,,,,,37.780615999999995,-122.205281
292854,2006.0,1.0,,,,1.0,,,,,,,,37.780775,-122.20585
292856,2006.0,,1.0,,,,,,,,,,,37.787889,-122.209177
292857,2006.0,1.0,,,,1.0,,,,,,,,37.787984,-122.22586100000001
292858,2006.0,,1.0,,,,,,1.0,,,,,37.788619,-122.197759
292859,2006.0,,1.0,,,,,,,,,,,37.79177,-122.198742
292860,2006.0,,1.0,,,,,,1.0,,,,,37.772565,-122.17355900000001
292861,2006.0,,1.0,,,,,,1.0,,,,,37.774104,-122.19276799999999
292862,2006.0,1.0,,,1.0,,1.0,,,,,,,37.775574,-122.194476
292863,2006.0,,1.0,,,,,,1.0,,,,,37.783551,-122.17564399999999
292864,2006.0,,1.0,,,,,,1.0,,,,,37.78952,-122.19141
292865,2006.0,1.0,,,,1.0,,,,,,,,37.790428000000006,-122.19648799999999
292867,2006.0,1.0,,,1.0,,1.0,,,,,,,37.759369,-122.16236
292868,2006.0,1.0,,,,1.0,,,,,,,,37.796191,-122.242278
292869,2006.0,,,,,,,,,,,1.0,,37.797987,-122.27671299999999
292870,2006.0,,,,,,,,,,1.0,,,37.797987,-122.27671299999999
292871,2006.0,,,,,,,,,,1.0,,,37.797987,-122.27671299999999
292872,2006.0,,1.0,,,,,,1.0,,,,,37.801079,-122.23346000000001
292873,2006.0,,1.0,,,,,1.0,,,,,,37.80083,-122.28138
292874,2006.0,,1.0,,,,,1.0,,,,,,37.804288,-122.248534
292875,2006.0,,1.0,,,,,1.0,,,,,,37.804288,-122.248534
292876,2006.0,1.0,,,,1.0,,,,,,,,37.804386,-122.25099099999998
292877,2006.0,1.0,,,,1.0,,,,,,,,37.804712,-122.270553
292878,2006.0,,1.0,,,,,1.0,,,,,,37.806952,-122.266281
292879,2006.0,,1.0,,,,,1.0,,,,,,37.810196999999995,-122.263203
292880,2006.0,,,,,,,,,,,1.0,,37.810398,-122.27999799999999
292882,2006.0,,1.0,,,,,1.0,,,,,,37.81593,-122.29121699999999
292884,2006.0,,1.0,,,,,,,,,,,37.834595,-122.249725
292886,2006.0,1.0,,,,1.0,,,,,,,,37.841553000000005,-122.267204
292889,2006.0,1.0,,,1.0,,1.0,,,,,,,37.793501,-122.212223
292890,2006.0,1.0,,,1.0,,1.0,,,,,,,37.802615,-122.221382
292891,2006.0,,1.0,,,,,,,,,,,37.828091,-122.21057900000001
292892,2006.0,,1.0,,,,,,1.0,,,,,37.836131,-122.185667
292900,2006.0,1.0,,,1.0,,,,,,,,,37.7583,-122.195
292907,2006.0,,1.0,,,,,,1.0,,,,,37.791149,-122.231077
292908,2006.0,,,,,,,,,,,1.0,,37.733444,-122.202832
292909,2006.0,,1.0,,,,,,1.0,,,,,37.733224,-122.18903999999999
292910,2006.0,,1.0,,,,,1.0,,,,,,37.736405,-122.197022
292911,2006.0,,1.0,,,,,,1.0,,,,,37.738890999999995,-122.17374
292912,2006.0,,1.0,,,,,,1.0,,,,,37.739290999999994,-122.171641
292913,2006.0,,,,,,,,,,,1.0,,37.741820000000004,-122.202155
292914,2006.0,,,,,,,,,,,1.0,,37.741820000000004,-122.202155
292915,2006.0,,1.0,,,,,,1.0,,,,,37.740173999999996,-122.154555
292916,2006.0,,1.0,,,,,1.0,,,,,,37.755015,-122.207004
292917,2006.0,,1.0,,,,,,1.0,,,,,37.755015,-122.207004
292918,2006.0,1.0,,,1.0,,,,,,,,,37.761316,-122.20096000000001
292919,2006.0,,1.0,,,,,,1.0,,,,,37.760560999999996,-122.212057
292920,2006.0,,1.0,,,,,,1.0,,,,,37.760560999999996,-122.212057
292923,2006.0,,,,,,,,,,,1.0,,37.757858,-122.17481299999999
292924,2006.0,,,,,,,,,,,1.0,,37.759591,-122.18608300000001
292925,2006.0,1.0,,,,1.0,,,,,,,,37.763895,-122.17456100000001
292926,2006.0,1.0,,,,1.0,,,,,,,,37.76375,-122.17403999999999
292927,2006.0,,1.0,,,,,,1.0,,,,,37.764475,-122.191479
292928,2006.0,,,,,,,,,,,1.0,,37.766732,-122.19544199999999
292929,2006.0,,,,,,,,,,1.0,,,37.766732,-122.19544199999999
292930,2006.0,,,,,,,,,,1.0,,,37.766732,-122.19544199999999
292931,2006.0,,,,,,,,,,1.0,,,37.766732,-122.19544199999999
292932,2006.0,,,,,,,,,,1.0,,,37.766732,-122.19544199999999
292933,2006.0,,1.0,,,,,,1.0,,,,,37.768212,-122.214099
292934,2006.0,,1.0,,,,,,,,,,,37.771557,-122.19875900000001
292936,2006.0,,1.0,,,,,1.0,,,,,,37.773555,-122.20245800000001
292937,2006.0,,1.0,,,,,1.0,,,,,,37.775441,-122.211529
292938,2006.0,1.0,,,1.0,,,,,,,,,37.799751,-122.228272
292939,2006.0,,1.0,,,,,,1.0,,,,,37.777215000000005,-122.217546
292940,2006.0,,1.0,,,,,,1.0,,,,,37.779678999999994,-122.20418899999999
292942,2006.0,1.0,,,,1.0,,,,,,,,37.782649,-122.22373200000001
292943,2006.0,1.0,,,1.0,,,,,,,,,37.782649,-122.22373200000001
292944,2006.0,1.0,,,,1.0,,,,,,,,37.783242,-122.221225
292945,2006.0,1.0,,,1.0,,,,,,,,,37.783251,-122.2213
292946,2006.0,1.0,,,1.0,,,,,,,,,37.783739000000004,-122.222756
292947,2006.0,1.0,,,,1.0,,,,,,,,37.783778999999996,-122.222696
292948,2006.0,,1.0,,,,,1.0,,,,,,37.78725,-122.19979199999999
292949,2006.0,,1.0,,,,,,,,,,,37.78817,-122.20758000000001
292951,2006.0,,1.0,,,,,,,,,,,37.773235,-122.17628
292952,2006.0,,1.0,,,,,,,,,,,37.775017,-122.19279399999999
292953,2006.0,,1.0,,,,,,1.0,,,,,37.779763,-122.19551799999999
292954,2006.0,,1.0,,,,,,,,,,,37.779703999999995,-122.19006999999999
292955,2006.0,,1.0,,,,,,,,,,,37.746361,-122.15217
292956,2006.0,,1.0,,,,,,,,,,,37.752854,-122.15841
292957,2006.0,1.0,,,,1.0,,,,,,,,37.756554,-122.161332
292958,2006.0,,1.0,,,,,,1.0,,,,,37.759264,-122.15075300000001
292959,2006.0,1.0,,,1.0,,,,,,,,,37.770043,-122.15715900000001
292960,2006.0,1.0,,,1.0,,1.0,,,,,,,37.795311,-122.23663400000001
292961,2006.0,,1.0,,,,,,,,,,,37.796828999999995,-122.231802
292962,2006.0,,1.0,,,,,1.0,,,,,,37.796594,-122.247522
292963,2006.0,,1.0,,,,,,,,,,,37.79631,-122.251088
292964,2006.0,,,,,,,,,,,1.0,,37.795911,-122.27801399999998
292965,2006.0,,,,,,,,,,,1.0,,37.795911,-122.27801399999998
292968,2006.0,,1.0,,,,,1.0,,,,,,37.799761,-122.244584
292969,2006.0,,1.0,,,,,,1.0,,,,,37.8,-122.28896
292970,2006.0,1.0,,,,1.0,,,,,,,,37.801771,-122.23128899999999
292971,2006.0,1.0,,,1.0,,,,,,,,,37.801771,-122.23128899999999
292972,2006.0,,1.0,,,,,,1.0,,,,,37.80232,-122.231917
292973,2006.0,,1.0,,,,,,1.0,,,,,37.806058,-122.293095
292975,2006.0,,1.0,,,,,1.0,,,,,,37.797292999999996,-122.239255
292976,2006.0,,,,,,,,,,,1.0,,37.81907,-122.28936999999999
292977,2006.0,,1.0,,,,,,,,,,,37.819983,-122.251572
292978,2006.0,,1.0,,,,,,1.0,,,,,37.819983,-122.251572
292979,2006.0,,1.0,,,,,1.0,,,,,,37.819590000000005,-122.29187900000001
292980,2006.0,,1.0,,,,,1.0,,,,,,37.822556,-122.26365700000001
292981,2006.0,,1.0,,,,,,1.0,,,,,37.822924,-122.266737
292982,2006.0,,1.0,,,,,,1.0,,,,,37.82461,-122.27148999999999
292983,2006.0,,1.0,,,,,,,,,,,37.832509,-122.27676399999999
292984,2006.0,1.0,,,,1.0,,,,,,,,37.841565,-122.27707
292985,2006.0,1.0,,,,1.0,,,,,,,,37.842424,-122.27404399999999
292986,2006.0,,1.0,,,,,,1.0,,,,,37.84685,-122.26595
292987,2006.0,,1.0,,,,,,1.0,,,,,37.84928,-122.25796000000001
292988,2006.0,,1.0,,,,,,,,,,,37.792845,-122.217021
292990,2006.0,,1.0,,,,,,,,,,,37.801712,-122.200942
292991,2006.0,,1.0,,,,,,,,,,,37.803674,-122.213329
292992,2006.0,,1.0,,,,,,1.0,,,,,37.807697999999995,-122.214205
292993,2006.0,,1.0,,,,,,1.0,,,,,37.812906,-122.19770700000001
292994,2006.0,,1.0,,,,,,1.0,,,,,37.825689000000004,-122.20728600000001
292995,2006.0,,1.0,,,,,,1.0,,,,,37.842886,-122.20436699999999
293010,2006.0,,1.0,,,,,,,,,,,37.797503000000006,-122.23054199999999
293011,2006.0,,,,,,,,,,,1.0,,37.790187,-122.230157
293012,2006.0,,,,,,,,,,,1.0,,37.733444,-122.202832
293014,2006.0,,,,,,,,,,,1.0,,37.73553,-122.170753
293015,2006.0,,1.0,,,,,,1.0,,,,,37.737995,-122.17229099999999
293016,2006.0,,1.0,,,,,,,,,,,37.74089,-122.16833000000001
293019,2006.0,,1.0,,,,,,,,,,,37.742566,-122.16203
293020,2006.0,,1.0,,,,,,,,,,,37.761226,-122.198978
293021,2006.0,,1.0,,,,,,1.0,,,,,37.761226,-122.198978
293022,2006.0,,1.0,,,,,,1.0,,,,,37.764435,-122.19691
293023,2006.0,1.0,,,1.0,,1.0,,,,,,,37.766032,-122.19774199999999
293024,2006.0,,1.0,,,,,,,,,,,37.749846999999995,-122.19209
293025,2006.0,,,,,,,,,,1.0,,,37.74965,-122.18588000000001
293026,2006.0,,,,,,,,,,1.0,,,37.74965,-122.18588000000001
293027,2006.0,1.0,,,1.0,,,,,,,,,37.74965,-122.18588000000001
293028,2006.0,,1.0,,,,,,,,,,,37.74965,-122.18588000000001
293031,2006.0,1.0,,,,1.0,,,,,,,,37.75458,-122.17851999999999
293033,2006.0,1.0,,,1.0,,,,,,,,,37.75458,-122.17851999999999
293034,2006.0,1.0,,,,1.0,,,,,,,,37.75458,-122.17851999999999
293035,2006.0,1.0,,,,1.0,,,,,,,,37.75526,-122.17952
293036,2006.0,,1.0,,,,,,1.0,,,,,37.757645000000004,-122.17033
293039,2006.0,,1.0,,,,,,1.0,,,,,37.763707000000004,-122.191253
293041,2006.0,,1.0,,,,,,,,,,,37.771919,-122.20716000000002
293042,2006.0,1.0,,,,1.0,,,,,,,,37.77213,-122.21468
293043,2006.0,1.0,,,1.0,,1.0,,,,,,,37.77213,-122.21468
293044,2006.0,1.0,,,,1.0,,,,,,,,37.773132000000004,-122.20966999999999
293045,2006.0,,,,,,,,,,,1.0,,37.77373,-122.21798000000001
293046,2006.0,,1.0,,,,,,,,,,,37.775958,-122.20564399999999
293048,2006.0,,1.0,,,,,1.0,,,,,,37.776976,-122.213924
293049,2006.0,,1.0,,,,,1.0,,,,,,37.77881,-122.20673799999999
293050,2006.0,,1.0,,,,,,,,,,,37.780025,-122.19850100000001
293051,2006.0,1.0,,,,1.0,,,,,,,,37.784619,-122.22062199999999
293052,2006.0,,,,,,,,,,,1.0,,37.784325,-122.22448200000001
293053,2006.0,1.0,,,,1.0,,,,,,,,37.785338,-122.209652
293054,2006.0,,1.0,,,,,,,,,,,37.788131,-122.22306999999999
293055,2006.0,,1.0,,,,,1.0,,,,,,37.791336,-122.21048200000001
293056,2006.0,,1.0,,,,,,1.0,,,,,37.770361,-122.185225
293057,2006.0,,1.0,,,,,1.0,,,,,,37.77101,-122.18424499999999
293058,2006.0,,1.0,,,,,,1.0,,,,,37.77172,-122.18976
293060,2006.0,,1.0,,,,,,1.0,,,,,37.777159999999995,-122.19423
293061,2006.0,,1.0,,,,,1.0,,,,,,37.74883,-122.15985
293063,2006.0,,1.0,,,,,,,,,,,37.757001,-122.16458600000001
293064,2006.0,,1.0,,,,,1.0,,,,,,37.757787,-122.1657
293065,2006.0,,1.0,,,,,,1.0,,,,,37.762316999999996,-122.161502
293066,2006.0,,1.0,,,,,,1.0,,,,,37.763614000000004,-122.16512
293067,2006.0,,1.0,,,,,,1.0,,,,,37.792802,-122.257976
293069,2006.0,,1.0,,,,,,1.0,,,,,37.799512,-122.243316
293070,2006.0,,,,,,,,,,,1.0,,37.799490999999996,-122.25200600000001
293071,2006.0,,1.0,,,,,,1.0,,,,,37.800959999999996,-122.238525
293072,2006.0,,1.0,,,,,1.0,,,,,,37.801120000000004,-122.28055900000001
293073,2006.0,,1.0,,,,,,1.0,,,,,37.802409999999995,-122.24123999999999
293074,2006.0,,1.0,,,,,,,,,,,37.80765,-122.270749
293077,2006.0,1.0,,,,1.0,,,,,,,,37.810877000000005,-122.27338200000001
293078,2006.0,,,,,,,,,,1.0,,,37.810459,-122.298189
293079,2006.0,,1.0,,,,,,1.0,,,,,37.811103,-122.26989499999999
293080,2006.0,,1.0,,,,,,1.0,,,,,37.810912,-122.284275
293081,2006.0,,1.0,,,,,1.0,,,,,,37.811968,-122.27753700000001
293083,2006.0,,1.0,,,,,,1.0,,,,,37.813798999999996,-122.25373
293084,2006.0,,,,,,,,,,,1.0,,37.814696999999995,-122.270299
293086,2006.0,,1.0,,,,,,1.0,,,,,37.815487,-122.291312
293088,2006.0,,1.0,,,,,,,,,,,37.81835,-122.27195
293089,2006.0,,1.0,,,,,,,,,,,37.819476,-122.268073
293090,2006.0,1.0,,,,1.0,,,,,,,,37.819656,-122.270969
293091,2006.0,1.0,,,1.0,,,,,,,,,37.819656,-122.270969
293093,2006.0,,1.0,,,,,,,,,,,37.8199,-122.27147
293094,2006.0,,1.0,,,,,,1.0,,,,,37.819514,-122.27186299999998
293096,2006.0,1.0,,,,1.0,,,,,,,,37.827578,-122.27166000000001
293097,2006.0,,1.0,,,,,,,,,,,37.82775,-122.261918
293098,2006.0,,1.0,,,,,,1.0,,,,,37.829781,-122.27254099999999
293099,2006.0,,,,,,,,,,,1.0,,37.833388,-122.27222900000001
293100,2006.0,,1.0,,,,,1.0,,,,,,37.839265000000005,-122.284732
293101,2006.0,1.0,,,1.0,,,,,,,,,37.839278,-122.251051
293102,2006.0,1.0,,,,1.0,,,,,,,,37.843076,-122.27176999999999
293104,2006.0,,1.0,,,,,,1.0,,,,,37.848653999999996,-122.26813700000001
293105,2006.0,,1.0,,,,,,,,,,,37.792903,-122.21668100000001
293106,2006.0,,1.0,,,,,,1.0,,,,,37.792903,-122.21668100000001
293107,2006.0,,1.0,,,,,,1.0,,,,,37.795612,-122.2036
293108,2006.0,,1.0,,,,,1.0,,,,,,37.798637,-122.194337
293109,2006.0,1.0,,,,1.0,,,,,,,,37.799166,-122.17428799999999
293111,2006.0,1.0,,,,1.0,,,,,,,,37.80043,-122.22398000000001
293112,2006.0,,1.0,,,,,,1.0,,,,,37.801784999999995,-122.21349
293114,2006.0,,1.0,,,,,,,,,,,37.8146,-122.207582
293115,2006.0,,1.0,,,,,,1.0,,,,,37.8332,-122.21909
293127,2006.0,1.0,,,,1.0,,,,,,,,37.7966,-122.233084
293128,2006.0,1.0,,,,1.0,,,,,,,,37.781751,-122.228522
293129,2006.0,1.0,,,,1.0,,,,,,,,37.783809999999995,-122.22845
293130,2006.0,1.0,,,1.0,,1.0,,,,,,,37.78615,-122.23953999999999
293131,2006.0,1.0,,,,1.0,,,,,,,,37.788063,-122.239461
293133,2006.0,1.0,,,1.0,,,,,,,,,37.727583,-122.183784
293134,2006.0,,1.0,,,,,,1.0,,,,,37.731587,-122.1792
293135,2006.0,,,,,,,,,,,1.0,,37.73261,-122.1781
293137,2006.0,,1.0,,,,,,,,,,,37.737852000000004,-122.19923600000001
293138,2006.0,,1.0,,,,,,1.0,,,,,37.754867,-122.199877
293140,2006.0,,1.0,,,,,,1.0,,,,,37.76576,-122.20161
293141,2006.0,,,,,,,,,,1.0,,,37.766872,-122.207073
293142,2006.0,,1.0,,,,,,1.0,,,,,37.747592,-122.18966999999999
293144,2006.0,1.0,,,1.0,,,,,,,,,37.74722,-122.18104
293145,2006.0,,1.0,,,,,,1.0,,,,,37.749299,-122.183655
293146,2006.0,,,,,,,,,,,1.0,,37.752577,-122.18026699999999
293147,2006.0,,1.0,,,,,,1.0,,,,,37.75658,-122.17428000000001
293148,2006.0,,1.0,,,,,,1.0,,,,,37.757529999999996,-122.18088
293149,2006.0,,1.0,,,,,,1.0,,,,,37.757529999999996,-122.18088
293151,2006.0,,1.0,,,,,,1.0,,,,,37.76163,-122.19288
293152,2006.0,,1.0,,,,,,,,,,,37.767969,-122.22063600000001
293153,2006.0,1.0,,,,1.0,,,,,,,,37.772905,-122.210108
293154,2006.0,,1.0,,,,,,1.0,,,,,37.77336,-122.213507
293155,2006.0,,1.0,,,,,,1.0,,,,,37.779284999999994,-122.210443
293157,2006.0,,1.0,,,,,1.0,,,,,,37.785495000000004,-122.19878500000002
293158,2006.0,,1.0,,,,,1.0,,,,,,37.786079,-122.20001
293159,2006.0,1.0,,,,1.0,,,,,,,,37.786342,-122.206681
293160,2006.0,,1.0,,,,,,1.0,,,,,37.787717,-122.213171
293161,2006.0,,,,,,,,,,,1.0,,37.787817,-122.203318
293162,2006.0,,1.0,,,,,,,,,,,37.787459999999996,-122.199674
293163,2006.0,,,,,,,,,,,1.0,,37.789237,-122.225121
293164,2006.0,,1.0,,,,,,1.0,,,,,37.789869,-122.21705
293165,2006.0,,,,,,,,,,,1.0,,37.771924,-122.19371399999999
293167,2006.0,,,,,,,,,,,1.0,,37.753552,-122.16580800000001
293168,2006.0,1.0,,,1.0,,,,,,,,,37.753552,-122.16580800000001
293169,2006.0,1.0,,,,1.0,,,,,,,,37.75577,-122.16188000000001
293170,2006.0,1.0,,,1.0,,,,,,,,,37.75577,-122.16188000000001
293172,2006.0,,1.0,,,,,,1.0,,,,,37.79166,-122.25159
293173,2006.0,1.0,,,,1.0,,,,,,,,37.793865999999994,-122.253492
293174,2006.0,,1.0,,,,,1.0,,,,,,37.79681,-122.280349
293175,2006.0,,1.0,,,,,,1.0,,,,,37.797277,-122.22878600000001
293176,2006.0,,1.0,,,,,,1.0,,,,,37.798945,-122.27041100000001
293177,2006.0,,1.0,,,,,,1.0,,,,,37.80196,-122.238018
293178,2006.0,,1.0,,,,,,,,,,,37.802107,-122.233376
293179,2006.0,,1.0,,,,,,,,,,,37.802489,-122.26350500000001
293180,2006.0,,,,,,,,,,,1.0,,37.803222,-122.26764299999999
293181,2006.0,,,,,,,,,,,1.0,,37.803222,-122.26764299999999
293182,2006.0,,,,,,,,,,,1.0,,37.803222,-122.26764299999999
293183,2006.0,,1.0,,,,,,1.0,,,,,37.809113,-122.297824
293184,2006.0,,1.0,,,,,,,,,,,37.809903999999996,-122.24448500000001
293185,2006.0,,1.0,,,,,,,,,,,37.81073,-122.24298
293186,2006.0,,1.0,,,,,,,,,,,37.810781,-122.273895
293187,2006.0,,1.0,,,,,,,,,,,37.812269,-122.259234
293188,2006.0,,1.0,,,,,,1.0,,,,,37.812269,-122.259234
293189,2006.0,1.0,,,,1.0,,,,,,,,37.813381,-122.24717
293190,2006.0,,1.0,,,,,1.0,,,,,,37.814015000000005,-122.29489099999999
293191,2006.0,,,,,,,,,,,1.0,,37.815484999999995,-122.271174
293192,2006.0,,1.0,,,,,1.0,,,,,,37.818363,-122.26804399999999
293194,2006.0,,1.0,,,,,,1.0,,,,,37.822094,-122.253752
293195,2006.0,,,,,,,,,,,1.0,,37.822519,-122.282831
293196,2006.0,,1.0,,,,,,,,,,,37.823426,-122.281949
293197,2006.0,,1.0,,,,,,1.0,,,,,37.82606,-122.28173999999999
293198,2006.0,,,,,,,,,,,1.0,,37.829268,-122.25957
293199,2006.0,,1.0,,,,,1.0,,,,,,37.83381,-122.26813999999999
293200,2006.0,,1.0,,,,,,,,,,,37.835213,-122.25178500000001
293201,2006.0,,,,,,,,,,,1.0,,37.83532,-122.272802
293203,2006.0,,1.0,,,,,,,,,,,37.836894,-122.262447
293204,2006.0,,1.0,,,,,1.0,,,,,,37.838797,-122.28013100000001
293205,2006.0,1.0,,,,1.0,,,,,,,,37.838801000000004,-122.275838
293206,2006.0,,,,,,,,,,,1.0,,37.839163,-122.25801499999999
293207,2006.0,,1.0,,,,,,,,,,,37.839163,-122.25801499999999
