,YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
218476,2008.0,,1.0,,,,,1.0,,,,,,37.792123,-122.247349
218477,2008.0,1.0,,,,1.0,,,,,,,,37.774846000000004,-122.23390900000001
218480,2008.0,,1.0,,,,,,1.0,,,,,37.788678999999995,-122.231379
218481,2008.0,,,,,,,,,,,1.0,,37.768437,-122.22241799999999
218482,2008.0,1.0,,,1.0,,,,,,,,,37.774448,-122.22152700000001
218483,2008.0,1.0,,,1.0,,,,,,,,,,
218485,2008.0,,1.0,,,,,,,,,,,37.768437,-122.22241799999999
218487,2008.0,1.0,,,,1.0,,,,,,,,37.783019,-122.219849
218488,2008.0,1.0,,,1.0,,,,,,,,,37.783019,-122.219849
218489,2008.0,,1.0,,,,,1.0,,,,,,37.779551,-122.210823
218490,2008.0,1.0,,,,1.0,,,,,,,,37.788564,-122.195871
218491,2008.0,1.0,,,,1.0,,,,,,,,37.772349,-122.21484699999999
218494,2008.0,,1.0,,,,,1.0,,,,,,37.772646,-122.19443899999999
218495,2008.0,,1.0,,,,,,1.0,,,,,37.773899,-122.191534
218498,2008.0,,,,,,,,,,,1.0,,37.736297,-122.18392
218499,2008.0,1.0,,,1.0,,,,,,,,,37.73519,-122.19216200000001
218500,2008.0,,1.0,,,,,,,,,,,37.736153,-122.18826399999999
218502,2008.0,,1.0,,,,,,1.0,,,,,37.739525,-122.184219
218505,2008.0,1.0,,,,1.0,,,,,,,,37.732124,-122.18652800000001
218506,2008.0,,1.0,,,,,,1.0,,,,,37.727844,-122.18090600000001
218507,2008.0,1.0,,,,1.0,,,,,,,,37.749569,-122.159012
218508,2008.0,,1.0,,,,,,,,,,,37.74146,-122.161796
218509,2008.0,,1.0,,,,,,1.0,,,,,37.746775,-122.15163700000001
218510,2008.0,,1.0,,,,,,1.0,,,,,37.74146,-122.161796
218511,2008.0,,1.0,,,,,,,,,,,37.750325,-122.1829
218512,2008.0,,1.0,,,,,,,,,,,37.745148,-122.17773400000002
218521,2008.0,1.0,,,,1.0,,,,,,,,37.765807,-122.18735500000001
218522,2008.0,,1.0,,,,,,,,,,,,
218527,2008.0,1.0,,,1.0,,,,,,,,,37.804271,-122.28738600000001
218528,2008.0,1.0,,,1.0,,1.0,,,,,,,37.807694,-122.300397
218529,2008.0,,1.0,,,,,,,,,,,37.805323,-122.29464499999999
218530,2008.0,1.0,,,,1.0,,,,,,,,37.807694,-122.300397
218532,2008.0,,1.0,,,,,1.0,,,,,,37.818149,-122.27479
218534,2008.0,,,,,,,,,,1.0,,,37.821867,-122.27699199999999
218535,2008.0,,1.0,,,,,1.0,,,,,,37.824065000000004,-122.289924
218536,2008.0,,1.0,,,,,,1.0,,,,,37.839573,-122.26467
218537,2008.0,1.0,,,,1.0,,,,,,,,37.836059999999996,-122.26223200000001
218541,2008.0,,1.0,,,,,1.0,,,,,,37.809585999999996,-122.25738700000001
218542,2008.0,,1.0,,,,,,1.0,,,,,37.811803000000005,-122.26104199999999
218544,2008.0,,1.0,,,,,,1.0,,,,,37.816646,-122.250454
218545,2008.0,,1.0,,,,,,,,,,,37.804489000000004,-122.247615
218546,2008.0,,1.0,,,,,1.0,,,,,,37.808618,-122.218528
218547,2008.0,1.0,,,,1.0,,,,,,,,37.789407000000004,-122.24147099999999
218548,2008.0,1.0,,,1.0,,1.0,,,,,,,37.791001,-122.23478700000001
218549,2008.0,,1.0,,,,,,,,,,,37.790853000000006,-122.239001
218550,2008.0,1.0,,,1.0,,,,,,,,,37.794909000000004,-122.233651
218551,2008.0,,1.0,,,,,1.0,,,,,,37.797683,-122.22615900000001
218552,2008.0,,1.0,,,,,,1.0,,,,,37.796794,-122.232303
218553,2008.0,,1.0,,,,,,1.0,,,,,37.790626,-122.23003500000002
218555,2008.0,,1.0,,,,,1.0,,,,,,37.798601,-122.25409199999999
218556,2008.0,1.0,,,,1.0,,,,,,,,37.798702,-122.257135
218558,2008.0,,1.0,,,,,,1.0,,,,,37.787612,-122.23921899999999
218561,2008.0,,1.0,,,,,,,,,,,37.777902000000005,-122.22631299999999
218563,2008.0,1.0,,,,1.0,,,,,,,,37.791759000000006,-122.220932
218564,2008.0,1.0,,,,1.0,,,,,,,,37.78375,-122.222749
218565,2008.0,1.0,,,,1.0,,,,,,,,37.795363,-122.218127
218566,2008.0,1.0,,,,1.0,,,,,,,,37.790537,-122.219976
218567,2008.0,,1.0,,,,,1.0,,,,,,37.790864,-122.21364399999999
218568,2008.0,,1.0,,,,,,1.0,,,,,37.80023,-122.2019
218569,2008.0,1.0,,,,1.0,,,,,,,,37.774158,-122.21298300000001
218570,2008.0,1.0,,,1.0,,,,,,,,,37.780322,-122.22296899999999
218571,2008.0,1.0,,,1.0,,1.0,,,,,,,37.774158,-122.21298300000001
218572,2008.0,,,,,,,,,,,,1.0,,
218573,2008.0,1.0,,,,1.0,,,,,,,,37.775384,-122.22393799999999
218574,2008.0,,1.0,,,,,1.0,,,,,,37.785564,-122.198877
218575,2008.0,1.0,,,,1.0,,,,,,,,37.784333000000004,-122.20121599999999
218576,2008.0,,1.0,,,,,,1.0,,,,,37.793139000000004,-122.201155
218577,2008.0,1.0,,,,1.0,,,,,,,,37.772135,-122.213603
218579,2008.0,,1.0,,,,,,,,,,,37.769025,-122.207072
218580,2008.0,,1.0,,,,,,1.0,,,,,37.776472999999996,-122.195474
218581,2008.0,,1.0,,,,,1.0,,,,,,37.774972999999996,-122.18621999999999
218583,2008.0,1.0,,,1.0,,1.0,,,,,,,37.765798,-122.17766200000001
218585,2008.0,,1.0,,,,,1.0,,,,,,37.770421,-122.16830700000001
218587,2008.0,,1.0,,,,,,1.0,,,,,37.768710999999996,-122.17966200000001
218588,2008.0,,1.0,,,,,,1.0,,,,,37.768134,-122.17933500000001
218589,2008.0,,1.0,,,,,1.0,,,,,,37.730014000000004,-122.17823899999999
218590,2008.0,1.0,,,,1.0,,,,,,,,37.746790000000004,-122.19586699999999
218591,2008.0,,1.0,,,,,1.0,,,,,,37.73746,-122.195797
218592,2008.0,,1.0,,,,,,,,,,,37.745494,-122.196164
218593,2008.0,,1.0,,,,,,1.0,,,,,37.737887,-122.18888500000001
218597,2008.0,,1.0,,,,,,,,,,,37.7434,-122.16000600000001
218598,2008.0,,1.0,,,,,,1.0,,,,,37.748464,-122.16161299999999
218599,2008.0,,1.0,,,,,1.0,,,,,,37.751325,-122.18423100000001
218601,2008.0,,1.0,,,,,,,,,,,37.751619,-122.172293
218602,2008.0,1.0,,,,1.0,,,,,,,,37.748796999999996,-122.17287900000001
218603,2008.0,,1.0,,,,,,1.0,,,,,37.747799,-122.18452099999999
218604,2008.0,,,,,,,,,,1.0,,,37.762233,-122.164073
218605,2008.0,,1.0,,,,,,,,,,,37.762104,-122.158992
218609,2008.0,,1.0,,,,,,,,,,,37.7674,-122.167
218612,2008.0,,,,,,,,,,,,1.0,,
218615,2008.0,1.0,,,1.0,,,,,,,,,,
218617,2008.0,1.0,,,1.0,,,,,,,,,,
218619,2008.0,1.0,,,1.0,,1.0,,,,,,,37.7674,-122.167
218620,2008.0,,,,,,,,,,,,1.0,,
218621,2008.0,,,,,,,,,,,,1.0,,
218622,2008.0,,,,,,,,,,,,1.0,,
218623,2008.0,,,,,,,,,,,,1.0,,
218624,2008.0,,,,,,,,,,,,1.0,,
218625,2008.0,1.0,,,,,,,,1.0,,,,,
218626,2008.0,1.0,,,,,,,,1.0,,,,,
218627,2008.0,1.0,,,,,,,,1.0,,,,,
218628,2008.0,1.0,,,,1.0,,,,,,,,37.786266999999995,-122.23666899999999
218629,2008.0,,,,,,,,,,,1.0,,37.782477,-122.230768
218631,2008.0,,,,,,,,,,,1.0,,37.792224,-122.21484
218633,2008.0,,1.0,,,,,,,,,,,37.777366,-122.21921299999998
218635,2008.0,1.0,,,,1.0,,,,,,,,37.787639,-122.19709399999999
218636,2008.0,1.0,,,,1.0,,,,,,,,37.793139000000004,-122.201155
218637,2008.0,,1.0,,,,,,,,,,,37.795497999999995,-122.191696
218640,2008.0,,1.0,,,,,1.0,,,,,,37.775303,-122.203856
218644,2008.0,,1.0,,,,,,1.0,,,,,37.770011,-122.205929
218645,2008.0,,1.0,,,,,,,,,,,37.786358,-122.196598
218648,2008.0,1.0,,,1.0,,,,,,,,,37.770844,-122.18671699999999
218649,2008.0,,1.0,,,,,1.0,,,,,,37.772092,-122.19098000000001
218651,2008.0,1.0,,,1.0,,,,,,,,,37.76449,-122.167515
218652,2008.0,1.0,,,1.0,,1.0,,,,,,,37.766855,-122.170828
218653,2008.0,1.0,,,1.0,,1.0,,,,,,,37.766855,-122.170828
218654,2008.0,,1.0,,,,,1.0,,,,,,37.766855,-122.164876
218656,2008.0,,1.0,,,,,,1.0,,,,,37.74692,-122.20092700000001
218657,2008.0,,1.0,,,,,,,,,,,37.727484999999994,-122.20065
218658,2008.0,,1.0,,,,,,1.0,,,,,37.75165,-122.20545200000001
218659,2008.0,1.0,,,1.0,,1.0,,,,,,,37.762121,-122.163978
218661,2008.0,1.0,,,,1.0,,,,,,,,37.765117,-122.17634
218667,2008.0,,1.0,,,,,,,,,,,37.79214,-122.19141499999999
218669,2008.0,,1.0,,,,,,,,,,,37.745706,-122.15538799999999
218670,2008.0,,1.0,,,,,,1.0,,,,,37.813936,-122.280626
218671,2008.0,,1.0,,,,,,1.0,,,,,37.75165,-122.20545200000001
218672,2008.0,1.0,,,,1.0,,,,,,,,37.807357,-122.29893100000001
218673,2008.0,1.0,,,1.0,,,,,,,,,37.807334000000004,-122.29886699999999
218675,2008.0,,1.0,,,,,,,,,,,37.804293,-122.27292299999999
218676,2008.0,,,,,,,,,,,1.0,,37.825072999999996,-122.277948
218677,2008.0,,1.0,,,,,,,,,,,37.824242,-122.274588
218678,2008.0,1.0,,,1.0,,,,,,,,,37.814106,-122.274468
218680,2008.0,1.0,,,,1.0,,,,,,,,37.834983,-122.26702
218681,2008.0,1.0,,,1.0,,,,,,,,,,
218682,2008.0,,1.0,,,,,,,,,,,37.807784000000005,-122.253992
218683,2008.0,1.0,,,,1.0,,,,,,,,37.809664,-122.276452
218684,2008.0,1.0,,,1.0,,1.0,,,,,,,37.809664,-122.276452
218686,2008.0,1.0,,,1.0,,,,,,,,,,
218692,2008.0,,1.0,,,,,,,,,,,37.810144,-122.24610600000001
218694,2008.0,1.0,,,,1.0,,,,,,,,37.794113,-122.211522
218697,2008.0,,1.0,,,,,,1.0,,,,,37.760560999999996,-122.212057
218698,2008.0,1.0,,,1.0,,,,,,,,,37.781391,-122.201994
218699,2008.0,1.0,,,1.0,,,,,,,,,37.760078,-122.189054
218700,2008.0,,1.0,,,,,,1.0,,,,,37.755495,-122.197873
218701,2008.0,,,,,,,,,,,1.0,,37.76634,-122.199649
218702,2008.0,1.0,,,1.0,,1.0,,,,,,,37.773216,-122.208708
218703,2008.0,,1.0,,,,,,,,,,,37.771815999999994,-122.20071599999999
218704,2008.0,,1.0,,,,,,1.0,,,,,37.784673,-122.19893
218705,2008.0,,,,,,,,,,,1.0,,37.756159000000004,-122.18052800000001
218706,2008.0,,1.0,,,,,1.0,,,,,,37.765687,-122.16535900000001
218708,2008.0,,,,,,,,,,,1.0,,37.742123,-122.162002
218709,2008.0,,,,,,,,,,1.0,,,37.742123,-122.162002
218710,2008.0,,,,,,,,,,1.0,,,37.742123,-122.162002
218711,2008.0,1.0,,,1.0,,,,,,,,,37.742123,-122.162002
218714,2008.0,,,,,,,,,,,1.0,,37.751892,-122.17296999999999
218715,2008.0,,,,,,,,,,,1.0,,37.751998,-122.16561899999999
218716,2008.0,,,,,,,,,,,1.0,,37.751892,-122.17296999999999
218717,2008.0,,1.0,,,,,,1.0,,,,,37.751145,-122.17177099999999
218719,2008.0,,1.0,,,,,,1.0,,,,,37.761536,-122.143758
218721,2008.0,,1.0,,,,,,1.0,,,,,37.749458000000004,-122.133357
218722,2008.0,,1.0,,,,,,1.0,,,,,37.734369,-122.179461
218723,2008.0,,1.0,,,,,,1.0,,,,,37.789592,-122.197363
218724,2008.0,,1.0,,,,,,1.0,,,,,,
218725,2008.0,,1.0,,,,,,1.0,,,,,37.800844,-122.24588
218726,2008.0,,,,,,,,,,,1.0,,37.809705,-122.298874
218728,2008.0,,1.0,,,,,,,,,,,37.810697,-122.296361
218729,2008.0,,1.0,,,,,,,,,,,37.811015000000005,-122.30118200000001
218730,2008.0,1.0,,,,1.0,,,,,,,,37.803903000000005,-122.270802
218731,2008.0,1.0,,,,1.0,,,,,,,,37.800394,-122.267623
218732,2008.0,1.0,,,,1.0,,,,,,,,37.808937,-122.26468899999999
218733,2008.0,1.0,,,,1.0,,,,,,,,37.8039,-122.262247
218734,2008.0,,1.0,,,,,,1.0,,,,,37.813059,-122.28063799999998
218735,2008.0,1.0,,,,1.0,,,,,,,,37.825072999999996,-122.277948
218737,2008.0,1.0,,,,1.0,,,,,,,,37.822549,-122.283717
218738,2008.0,1.0,,,1.0,,,,,,,,,37.822549,-122.283717
218739,2008.0,1.0,,,1.0,,1.0,,,,,,,37.821344,-122.278449
218740,2008.0,1.0,,,1.0,,1.0,,,,,,,37.821344,-122.278449
218741,2008.0,,1.0,,,,,1.0,,,,,,37.814192,-122.275653
218742,2008.0,,1.0,,,,,1.0,,,,,,37.824341,-122.28211499999999
218743,2008.0,,1.0,,,,,,1.0,,,,,37.816167,-122.282375
218744,2008.0,1.0,,,1.0,,,,,,,,,37.81589,-122.260379
218745,2008.0,,1.0,,,,,,1.0,,,,,37.81589,-122.260379
218747,2008.0,1.0,,,1.0,,,,,,,,,37.843577,-122.26495
218749,2008.0,1.0,,,,1.0,,,,,,,,37.836059999999996,-122.26223200000001
218752,2008.0,,1.0,,,,,,,,,,,37.812921,-122.27889099999999
218757,2008.0,1.0,,,1.0,,,,,,,,,37.824,-122.274
218764,2008.0,,,,,,,,,,,,1.0,,
218765,2008.0,1.0,,,,,,,,1.0,,,,,
218766,2008.0,,,,,,,,,,,,1.0,,
218767,2008.0,1.0,,,,,,,,1.0,,,,,
218768,2008.0,,1.0,,,,,,,,,,,37.80478,-122.231369
218769,2008.0,,1.0,,,,,,1.0,,,,,37.818032,-122.25118
218770,2008.0,1.0,,,,1.0,,,,,,,,37.799983000000005,-122.252927
218771,2008.0,1.0,,,1.0,,,,,,,,,37.799983000000005,-122.252927
218772,2008.0,,1.0,,,,,,,,,,,37.799983000000005,-122.252927
218773,2008.0,,1.0,,,,,1.0,,,,,,37.800015,-122.24014199999999
218774,2008.0,,1.0,,,,,,1.0,,,,,37.800603,-122.24225600000001
218775,2008.0,,1.0,,,,,,,,,,,37.796825,-122.228204
218777,2008.0,,1.0,,,,,,1.0,,,,,37.793105,-122.25001100000001
218780,2008.0,1.0,,,,1.0,,,,,,,,37.786592999999996,-122.228102
218785,2008.0,1.0,,,,1.0,,,,,,,,37.799192,-122.21631200000002
218787,2008.0,,1.0,,,,,1.0,,,,,,37.798085,-122.199992
218788,2008.0,,,,,,,,,,,1.0,,37.775319,-122.221753
218789,2008.0,,1.0,,,,,,,,,,,37.776277,-122.214506
218790,2008.0,1.0,,,1.0,,1.0,,,,,,,37.780429,-122.17378400000001
218791,2008.0,,1.0,,,,,,1.0,,,,,37.793546,-122.196284
218792,2008.0,,1.0,,,,,1.0,,,,,,37.79322,-122.158919
218793,2008.0,,,,,,,,,,1.0,,,37.761965000000004,-122.194731
218794,2008.0,,,,,,,,,,1.0,,,37.761965000000004,-122.194731
218795,2008.0,,,,,,,,,,1.0,,,37.761965000000004,-122.194731
218796,2008.0,,1.0,,,,,,1.0,,,,,37.756644,-122.196491
218798,2008.0,,1.0,,,,,1.0,,,,,,37.769822,-122.202301
218799,2008.0,,1.0,,,,,,1.0,,,,,37.771056,-122.18280800000001
218800,2008.0,,1.0,,,,,,1.0,,,,,37.775112,-122.175808
218802,2008.0,,1.0,,,,,1.0,,,,,,37.760815,-122.188519
218803,2008.0,,1.0,,,,,1.0,,,,,,37.76424,-122.183626
218804,2008.0,,1.0,,,,,1.0,,,,,,37.762912,-122.17598799999999
218805,2008.0,,1.0,,,,,,,,,,,37.76424,-122.183626
218806,2008.0,,1.0,,,,,1.0,,,,,,37.769477,-122.170424
218807,2008.0,,1.0,,,,,,1.0,,,,,37.762471999999995,-122.172679
218808,2008.0,1.0,,,1.0,,1.0,,,,,,,37.733336,-122.19053500000001
218809,2008.0,1.0,,,1.0,,1.0,,,,,,,37.733336,-122.19053500000001
218810,2008.0,,1.0,,,,,,,,,,,37.747209999999995,-122.195898
218812,2008.0,,,,,,,,,,,1.0,,37.741248999999996,-122.15058700000002
218813,2008.0,,1.0,,,,,1.0,,,,,,37.744071999999996,-122.14993
218814,2008.0,,1.0,,,,,,,,,,,37.743901,-122.175748
218815,2008.0,,,,,,,,,,,1.0,,37.750665000000005,-122.16941100000001
218816,2008.0,1.0,,,,1.0,,,,,,,,37.747815,-122.172979
218817,2008.0,,1.0,,,,,1.0,,,,,,37.747815,-122.172979
218818,2008.0,,1.0,,,,,1.0,,,,,,37.752969,-122.176004
218819,2008.0,1.0,,,,1.0,,,,,,,,37.811381,-122.28091200000001
218821,2008.0,1.0,,,1.0,,,,,,,,,37.811381,-122.28091200000001
218822,2008.0,,1.0,,,,,,,,,,,37.807878,-122.23853100000001
218823,2008.0,,1.0,,,,,,,,,,,37.793420000000005,-122.19988400000001
218825,2008.0,,1.0,,,,,,1.0,,,,,37.740868,-122.175997
218826,2008.0,,1.0,,,,,,1.0,,,,,37.782837,-122.203876
218827,2008.0,,1.0,,,,,,1.0,,,,,37.804790999999994,-122.20711599999998
218828,2008.0,1.0,,,,1.0,,,,,,,,37.798375,-122.269044
218829,2008.0,1.0,,,,1.0,,,,,,,,37.804309,-122.271169
218831,2008.0,,,,,,,,,,,1.0,,37.805127,-122.26475900000001
218832,2008.0,,,,,,,,,,,1.0,,37.821532,-122.27044099999999
218833,2008.0,1.0,,,1.0,,,,,,,,,37.824811,-122.276976
218834,2008.0,,1.0,,,,,1.0,,,,,,37.825821000000005,-122.27226599999999
218835,2008.0,,,,,,,,,,,1.0,,37.816549,-122.276016
218836,2008.0,,1.0,,,,,,,,,,,37.823987,-122.284585
218837,2008.0,,1.0,,,,,,1.0,,,,,37.823987,-122.284585
218838,2008.0,,,,,,,,,,,1.0,,37.826623,-122.264697
218840,2008.0,1.0,,,,1.0,,,,,,,,37.834446,-122.25178500000001
218841,2008.0,,1.0,,,,,,1.0,,,,,37.820591,-122.25311799999999
218842,2008.0,,,,,,,,,,,1.0,,37.844793,-122.284223
218843,2008.0,,,,,,,,,,,1.0,,37.844793,-122.284223
218844,2008.0,,,,,,,,,,,1.0,,37.844793,-122.284223
218846,2008.0,,1.0,,,,,1.0,,,,,,37.835353000000005,-122.25766999999999
218848,2008.0,,1.0,,,,,1.0,,,,,,37.846013,-122.23633799999999
218850,2008.0,1.0,,,,1.0,,,,,,,,37.809858,-122.25151799999999
218851,2008.0,,1.0,,,,,1.0,,,,,,37.814232000000004,-122.26002
218852,2008.0,,1.0,,,,,,,,,,,37.808494,-122.268652
218861,2008.0,1.0,,,1.0,,,,,,,,,37.8435,-122.28200000000001
218863,2008.0,1.0,,,1.0,,,,,,,,,,
218865,2008.0,1.0,,,,1.0,,,,,,,,37.814204,-122.24581699999999
218867,2008.0,,1.0,,,,,,,,,,,37.800329999999995,-122.22366299999999
218869,2008.0,,,,,,,,,,,1.0,,37.789453,-122.23774099999999
218870,2008.0,,1.0,,,,,,1.0,,,,,37.791038,-122.23203799999999
218871,2008.0,,,,,,,,,,,1.0,,37.791763,-122.23248999999998
218872,2008.0,,,,,,,,,,,1.0,,37.791763,-122.23248999999998
218873,2008.0,,1.0,,,,,1.0,,,,,,37.796991,-122.227202
218874,2008.0,,,,,,,,,,1.0,,,37.789342,-122.24586699999999
218875,2008.0,1.0,,,,1.0,,,,,,,,37.794398,-122.251127
218876,2008.0,1.0,,,,1.0,,,,,,,,37.786421999999995,-122.24085500000001
218877,2008.0,,1.0,,,,,1.0,,,,,,37.794398,-122.251127
218878,2008.0,,1.0,,,,,1.0,,,,,,37.794585999999995,-122.252091
218879,2008.0,,1.0,,,,,,1.0,,,,,37.78416,-122.24232099999999
218880,2008.0,,1.0,,,,,1.0,,,,,,37.788906,-122.216876
218881,2008.0,,1.0,,,,,,1.0,,,,,37.799484,-122.210866
218882,2008.0,,1.0,,,,,1.0,,,,,,37.798265,-122.18263999999999
218883,2008.0,,,,,,,,,,,1.0,,37.776152,-122.222755
218884,2008.0,1.0,,,,1.0,,,,,,,,37.775384,-122.22393799999999
218885,2008.0,,,,,,,,,,1.0,,,37.787574,-122.214146
218886,2008.0,,1.0,,,,,,,,,,,37.790776,-122.19792199999999
218887,2008.0,,1.0,,,,,1.0,,,,,,37.796595,-122.18498400000001
218888,2008.0,,1.0,,,,,,1.0,,,,,37.788864000000004,-122.18453899999999
218889,2008.0,1.0,,,,1.0,,,,,,,,37.772349,-122.21484699999999
218890,2008.0,,,,,,,,,,,1.0,,37.762370000000004,-122.19373999999999
218892,2008.0,,1.0,,,,,1.0,,,,,,37.7817,-122.20404599999999
218893,2008.0,,,,,,,,,,,,1.0,37.773740999999994,-122.212902
218894,2008.0,,,,,,,,,,,1.0,,37.766141,-122.19548300000001
218895,2008.0,1.0,,,1.0,,,,,,,,,37.768427,-122.198664
218899,2008.0,,,,,,,,,,,1.0,,37.772168,-122.190498
218900,2008.0,,,,,,,,,,,1.0,,37.772168,-122.190498
218901,2008.0,,,,,,,,,,,1.0,,37.772168,-122.190498
218902,2008.0,,,,,,,,,,,1.0,,37.772168,-122.190498
218903,2008.0,,,,,,,,,,1.0,,,37.772168,-122.190498
218904,2008.0,,,,,,,,,,1.0,,,37.772168,-122.190498
218905,2008.0,,,,,,,,,,1.0,,,37.772168,-122.190498
218906,2008.0,,1.0,,,,,1.0,,,,,,37.775498,-122.18026200000001
218907,2008.0,,1.0,,,,,1.0,,,,,,37.762165,-122.18743
218908,2008.0,,1.0,,,,,,,,,,,37.756147999999996,-122.18009599999999
218909,2008.0,,,,,,,,,,,1.0,,37.76238,-122.172679
218910,2008.0,1.0,,,,1.0,,,,,,,,37.769775,-122.16957
218911,2008.0,1.0,,,,1.0,,,,,,,,37.769775,-122.16957
218912,2008.0,,1.0,,,,,,1.0,,,,,37.734251,-122.17383500000001
218913,2008.0,,,,,,,,,,,,1.0,37.743157000000004,-122.17083400000001
218914,2008.0,,1.0,,,,,,1.0,,,,,37.745397,-122.167677
218915,2008.0,,,,,,,,,,,1.0,,37.748464,-122.16161299999999
218916,2008.0,,,,,,,,,,,1.0,,37.748464,-122.16161299999999
218917,2008.0,,,,,,,,,,,1.0,,37.748464,-122.16161299999999
218918,2008.0,1.0,,,,1.0,,,,,,,,37.746145,-122.162853
218919,2008.0,,1.0,,,,,,1.0,,,,,37.742473,-122.176427
218920,2008.0,,,,,,,,,,,1.0,,37.751508,-122.17015400000001
218921,2008.0,,1.0,,,,,1.0,,,,,,37.749148,-122.167768
218922,2008.0,,1.0,,,,,1.0,,,,,,37.756054999999996,-122.124154
218926,2008.0,,1.0,,,,,1.0,,,,,,37.800119,-122.270623
218927,2008.0,,1.0,,,,,,,,,,,,
218930,2008.0,,1.0,,,,,1.0,,,,,,37.807404999999996,-122.28815700000001
218931,2008.0,,1.0,,,,,,,,,,,37.808347,-122.29295800000001
218932,2008.0,1.0,,,,1.0,,,,,,,,37.799941,-122.270926
218935,2008.0,,1.0,,,,,,,,,,,37.800677,-122.274922
218936,2008.0,,,,,,,,,,,1.0,,37.815425,-122.274758
218937,2008.0,,,,,,,,,,,1.0,,37.820606,-122.270671
218938,2008.0,,,,,,,,,,,1.0,,37.820606,-122.270671
218939,2008.0,,,,,,,,,,,1.0,,37.815425,-122.274758
218940,2008.0,,,,,,,,,,1.0,,,37.828393,-122.26918899999998
218941,2008.0,,1.0,,,,,,,,,,,37.813638,-122.2742
218943,2008.0,,1.0,,,,,,1.0,,,,,37.821975,-122.270436
218944,2008.0,,1.0,,,,,1.0,,,,,,37.825386,-122.285642
218945,2008.0,,,,,,,,,,1.0,,,37.817040000000006,-122.26698999999999
218946,2008.0,,,,,,,,,,1.0,,,37.817040000000006,-122.26698999999999
218947,2008.0,1.0,,,,1.0,,,,,,,,37.817561,-122.26376299999998
218948,2008.0,,1.0,,,,,,,,,,,37.817040000000006,-122.26698999999999
218950,2008.0,,1.0,,,,,,1.0,,,,,37.818652,-122.266924
218951,2008.0,,1.0,,,,,,,,,,,37.829899,-122.248281
218953,2008.0,,,,,,,,,,,1.0,,37.838596,-122.277503
218955,2008.0,,1.0,,,,,1.0,,,,,,37.843645,-122.28124199999999
218956,2008.0,1.0,,,1.0,,1.0,,,,,,,37.832891,-122.26756599999999
218957,2008.0,1.0,,,1.0,,,,,,,,,37.804575,-122.232552
218958,2008.0,,1.0,,,,,,,,,,,37.837567,-122.219826
218959,2008.0,,1.0,,,,,,1.0,,,,,37.837567,-122.219826
218960,2008.0,,,,,,,,,,,1.0,,37.812415,-122.26133700000001
218961,2008.0,1.0,,,,1.0,,,,,,,,37.804128000000006,-122.26581399999999
218962,2008.0,,,,,,,,,,,1.0,,37.811129,-122.27981000000001
218963,2008.0,1.0,,,,1.0,,,,,,,,37.809565,-122.28511599999999
218964,2008.0,,1.0,,,,,1.0,,,,,,37.810628,-122.28348700000001
218965,2008.0,,1.0,,,,,,,,,,,37.811129,-122.27981000000001
218966,2008.0,,1.0,,,,,,1.0,,,,,37.811129,-122.27981000000001
218967,2008.0,1.0,,,1.0,,,,,,,,,,
218969,2008.0,1.0,,,1.0,,,,,,,,,,
218979,2008.0,1.0,,,1.0,,,,,,,,,,
218980,2008.0,,,,,,,,,,,,1.0,,
218981,2008.0,,1.0,,,,,1.0,,,,,,37.810219000000004,-122.245549
218982,2008.0,1.0,,,,1.0,,,,,,,,37.800738,-122.22426499999999
218983,2008.0,,1.0,,,,,1.0,,,,,,37.800655,-122.236313
218984,2008.0,,1.0,,,,,,1.0,,,,,37.800045000000004,-122.23121299999998
218985,2008.0,,,,,,,,,,,1.0,,37.788639,-122.23541499999999
218986,2008.0,,,,,,,,,,,1.0,,37.788639,-122.23541499999999
218989,2008.0,,1.0,,,,,,1.0,,,,,37.780609999999996,-122.226496
218990,2008.0,,1.0,,,,,,,,,,,37.784676,-122.22196799999999
218991,2008.0,,1.0,,,,,,,,,,,37.792903,-122.21668100000001
218992,2008.0,,1.0,,,,,,1.0,,,,,37.802521,-122.21002299999999
218993,2008.0,,,,,,,,,,,1.0,,37.770499,-122.218676
218994,2008.0,,,,,,,,,,,1.0,,37.770499,-122.218676
218995,2008.0,,,,,,,,,,,1.0,,37.772763,-122.21859199999999
218996,2008.0,1.0,,,,1.0,,,,,,,,37.77681,-122.22356299999998
218997,2008.0,1.0,,,1.0,,,,,,,,,37.77681,-122.22356299999998
218998,2008.0,,1.0,,,,,,,,,,,37.772262,-122.21714399999999
218999,2008.0,,1.0,,,,,,1.0,,,,,37.768437,-122.22241799999999
219000,2008.0,,1.0,,,,,,,,,,,37.788799,-122.208702
219001,2008.0,,1.0,,,,,,,,,,,37.79176,-122.19925400000001
219002,2008.0,,1.0,,,,,1.0,,,,,,37.793448,-122.180357
219003,2008.0,,1.0,,,,,1.0,,,,,,37.796871,-122.18786599999999
219004,2008.0,,1.0,,,,,1.0,,,,,,37.787237,-122.176129
219005,2008.0,,1.0,,,,,,,,,,,37.791641,-122.196918
219006,2008.0,,1.0,,,,,,1.0,,,,,37.791641,-122.196918
219007,2008.0,,,,,,,,,,,1.0,,37.767231,-122.20856
219008,2008.0,,,,,,,,,,,1.0,,37.762285,-122.214734
