,YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
406112,2003.0,,1.0,,,,,,1.0,,,,,37.824959,-122.259235
406113,2003.0,,1.0,,,,,1.0,,,,,,37.828998999999996,-122.261664
406114,2003.0,,1.0,,,,,1.0,,,,,,37.83678,-122.25103999999999
406115,2003.0,1.0,,,,1.0,,,,,,,,37.836894,-122.262447
406116,2003.0,,1.0,,,,,1.0,,,,,,37.857836,-122.23956000000001
406117,2003.0,,1.0,,,,,,1.0,,,,,37.793046000000004,-122.199607
406118,2003.0,,1.0,,,,,,1.0,,,,,37.793482,-122.19808700000002
406119,2003.0,,1.0,,,,,1.0,,,,,,37.793382,-122.22659399999999
406120,2003.0,,1.0,,,,,,1.0,,,,,37.796098,-122.194571
406121,2003.0,,1.0,,,,,,,,,,,37.80062,-122.19626000000001
406123,2003.0,,1.0,,,,,1.0,,,,,,37.807264,-122.214532
406124,2003.0,,1.0,,,,,,,,,,,37.807052,-122.22634
406131,2003.0,1.0,,,1.0,,,,,,,,,37.7621,-122.182
406139,2003.0,,1.0,,,,,,1.0,,,,,37.7991,-122.26700000000001
406141,2003.0,1.0,,,1.0,,,,,,,,,37.8017,-122.29
406142,2003.0,,1.0,,,,,1.0,,,,,,37.7898,-122.185
406143,2003.0,1.0,,,,1.0,,,,,,,,37.814795000000004,-122.303802
406144,2003.0,,1.0,,,,,,,,,,,37.78405,-122.23908999999999
406145,2003.0,,1.0,,,,,1.0,,,,,,37.78917,-122.24598999999999
406146,2003.0,,1.0,,,,,,1.0,,,,,37.788957,-122.24675800000001
406147,2003.0,,1.0,,,,,1.0,,,,,,37.790625,-122.23584
406148,2003.0,,1.0,,,,,1.0,,,,,,37.79209,-122.271472
406149,2003.0,,1.0,,,,,1.0,,,,,,37.728035,-122.1791
406150,2003.0,,1.0,,,,,,1.0,,,,,37.740928000000004,-122.165802
406151,2003.0,1.0,,,,1.0,,,,,,,,37.739515999999995,-122.15405700000001
406152,2003.0,,1.0,,,,,1.0,,,,,,37.765232,-122.20926200000001
406153,2003.0,,1.0,,,,,,1.0,,,,,37.766496999999994,-122.200571
406155,2003.0,,1.0,,,,,1.0,,,,,,37.753336,-122.182045
406159,2003.0,1.0,,,1.0,,1.0,,,,,,,37.78011,-122.21901000000001
406161,2003.0,,1.0,,,,,1.0,,,,,,37.788635,-122.220329
406162,2003.0,1.0,,,1.0,,,,,,,,,37.769548,-122.183125
406163,2003.0,,1.0,,,,,1.0,,,,,,37.77395,-122.19391999999999
406164,2003.0,,1.0,,,,,,1.0,,,,,37.749629999999996,-122.16638
406165,2003.0,,1.0,,,,,1.0,,,,,,37.751434,-122.15948799999998
406166,2003.0,,1.0,,,,,1.0,,,,,,37.75185,-122.16384
406167,2003.0,1.0,,,,1.0,,,,,,,,37.758308,-122.163273
406168,2003.0,,1.0,,,,,,,,,,,37.759838,-122.162529
406169,2003.0,,1.0,,,,,1.0,,,,,,37.761835,-122.161002
406170,2003.0,,1.0,,,,,1.0,,,,,,37.795377,-122.24745300000001
406171,2003.0,,1.0,,,,,1.0,,,,,,37.796418,-122.257327
406172,2003.0,,1.0,,,,,1.0,,,,,,37.796828999999995,-122.256359
406173,2003.0,,1.0,,,,,1.0,,,,,,37.796828999999995,-122.256359
406174,2003.0,,1.0,,,,,1.0,,,,,,37.796828999999995,-122.256359
406175,2003.0,,1.0,,,,,,,,,,,37.798904,-122.23709099999999
406176,2003.0,,1.0,,,,,1.0,,,,,,37.798549,-122.253571
406177,2003.0,,1.0,,,,,,,,,,,37.799510999999995,-122.27436100000001
406178,2003.0,,1.0,,,,,,1.0,,,,,37.802505,-122.250974
406179,2003.0,,1.0,,,,,,,,,,,37.803868,-122.27326599999999
406180,2003.0,,1.0,,,,,1.0,,,,,,37.803684999999994,-122.25235500000001
406181,2003.0,,1.0,,,,,1.0,,,,,,37.804334999999995,-122.2903
406182,2003.0,,1.0,,,,,,1.0,,,,,37.806567,-122.280604
406183,2003.0,,1.0,,,,,,,,,,,37.809008,-122.254001
406184,2003.0,1.0,,,,1.0,,,,,,,,37.80891,-122.28296399999999
406185,2003.0,,1.0,,,,,1.0,,,,,,37.813771,-122.23459799999999
406186,2003.0,,1.0,,,,,1.0,,,,,,37.813586,-122.27243600000001
406187,2003.0,1.0,,,,1.0,,,,,,,,37.814277000000004,-122.27223799999999
406188,2003.0,,1.0,,,,,1.0,,,,,,37.81924,-122.2653
406189,2003.0,,1.0,,,,,1.0,,,,,,37.825465,-122.27768799999998
406190,2003.0,,1.0,,,,,,1.0,,,,,37.807049,-122.240733
406191,2003.0,,1.0,,,,,1.0,,,,,,37.828681,-122.261946
406193,2003.0,1.0,,,,1.0,,,,,,,,37.83612,-122.254616
406194,2003.0,,1.0,,,,,1.0,,,,,,37.838987,-122.26213
406195,2003.0,1.0,,,,1.0,,,,,,,,37.840393,-122.2511
406197,2003.0,,1.0,,,,,1.0,,,,,,37.862629999999996,-122.24398000000001
406198,2003.0,,1.0,,,,,1.0,,,,,,37.793382,-122.22659399999999
406199,2003.0,,1.0,,,,,,1.0,,,,,37.801590000000004,-122.212675
406200,2003.0,,1.0,,,,,1.0,,,,,,37.804362,-122.21795800000001
406201,2003.0,,1.0,,,,,1.0,,,,,,37.822539,-122.20858600000001
406202,2003.0,,1.0,,,,,1.0,,,,,,37.82781,-122.20029299999999
406206,2003.0,,1.0,,,,,1.0,,,,,,37.8594,-122.225
406213,2003.0,,1.0,,,,,1.0,,,,,,37.814890000000005,-122.30254
406214,2003.0,1.0,,,1.0,,,,,,,,,37.7898,-122.185
406215,2003.0,,1.0,,,,,1.0,,,,,,37.78201,-122.24298700000001
406216,2003.0,,1.0,,,,,1.0,,,,,,37.783846000000004,-122.239375
406218,2003.0,,1.0,,,,,,1.0,,,,,37.789402,-122.235656
406219,2003.0,1.0,,,,1.0,,,,,,,,37.790174,-122.246674
406220,2003.0,,1.0,,,,,,1.0,,,,,37.728862,-122.19793200000001
406221,2003.0,,1.0,,,,,1.0,,,,,,37.73199,-122.206033
406222,2003.0,,1.0,,,,,1.0,,,,,,37.741312,-122.166095
406223,2003.0,,1.0,,,,,,1.0,,,,,37.742087,-122.16701699999999
406224,2003.0,,1.0,,,,,1.0,,,,,,37.74438,-122.16786
406225,2003.0,1.0,,,1.0,,,,,,,,,37.74796,-122.17041499999999
406226,2003.0,,1.0,,,,,1.0,,,,,,37.7514,-122.17598999999998
406227,2003.0,,1.0,,,,,1.0,,,,,,37.752148,-122.19351
406228,2003.0,1.0,,,1.0,,,,,,,,,37.752482,-122.181054
406229,2003.0,,1.0,,,,,1.0,,,,,,37.753103,-122.17922800000001
406230,2003.0,,1.0,,,,,,1.0,,,,,37.75465,-122.17841000000001
406231,2003.0,,1.0,,,,,1.0,,,,,,37.763162,-122.187676
406232,2003.0,1.0,,,1.0,,1.0,,,,,,,37.7687,-122.20768000000001
406233,2003.0,,1.0,,,,,,1.0,,,,,37.770965999999994,-122.20050900000001
406234,2003.0,,1.0,,,,,,1.0,,,,,37.773131,-122.218999
406235,2003.0,1.0,,,,1.0,,,,,,,,37.775293,-122.222017
406236,2003.0,,1.0,,,,,,,,,,,37.782129,-122.21769599999999
406237,2003.0,,1.0,,,,,1.0,,,,,,37.785734999999995,-122.226378
406238,2003.0,,1.0,,,,,1.0,,,,,,37.78765,-122.21328600000001
406239,2003.0,,1.0,,,,,1.0,,,,,,37.787701,-122.20074
406240,2003.0,1.0,,,,1.0,,,,,,,,37.789896,-122.196752
406241,2003.0,,1.0,,,,,1.0,,,,,,37.77393,-122.18397
406242,2003.0,,1.0,,,,,,1.0,,,,,37.790985,-122.183695
406243,2003.0,,1.0,,,,,,1.0,,,,,37.791678000000005,-122.19488600000001
406244,2003.0,1.0,,,,1.0,,,,,,,,37.791678000000005,-122.19488600000001
406245,2003.0,,1.0,,,,,1.0,,,,,,37.74796,-122.16371000000001
406246,2003.0,,1.0,,,,,1.0,,,,,,37.754792,-122.14922
406247,2003.0,,1.0,,,,,1.0,,,,,,37.758308,-122.163273
406248,2003.0,,1.0,,,,,1.0,,,,,,37.794065,-122.267975
406249,2003.0,1.0,,,1.0,,1.0,,,,,,,37.794314,-122.253883
406250,2003.0,,1.0,,,,,1.0,,,,,,37.798238,-122.24901799999999
406251,2003.0,,1.0,,,,,,1.0,,,,,37.79973,-122.25646599999999
406252,2003.0,1.0,,,1.0,,,,,,,,,37.802934,-122.26753300000001
406253,2003.0,,1.0,,,,,1.0,,,,,,37.805417,-122.25006499999999
406254,2003.0,,1.0,,,,,,,,,,,37.806125,-122.280736
406255,2003.0,,1.0,,,,,1.0,,,,,,37.806732000000004,-122.267715
406256,2003.0,,1.0,,,,,,1.0,,,,,37.809481,-122.28304299999999
406257,2003.0,1.0,,,,1.0,,,,,,,,37.811802,-122.251498
406258,2003.0,1.0,,,1.0,,,,,,,,,37.811968,-122.27753700000001
406259,2003.0,,1.0,,,,,1.0,,,,,,37.812389,-122.292121
406260,2003.0,,1.0,,,,,,1.0,,,,,37.81273,-122.29251000000001
406261,2003.0,1.0,,,1.0,,,,,,,,,37.813393,-122.29224099999999
406262,2003.0,,1.0,,,,,1.0,,,,,,37.813928000000004,-122.252898
406263,2003.0,,1.0,,,,,,,,,,,37.820151,-122.27851899999999
406264,2003.0,,1.0,,,,,,,,,,,37.824853000000004,-122.257154
406265,2003.0,1.0,,,,1.0,,,,,,,,37.824921,-122.275718
406267,2003.0,1.0,,,,1.0,,,,,,,,37.834461,-122.263648
406268,2003.0,,1.0,,,,,1.0,,,,,,37.84091,-122.237899
406269,2003.0,,1.0,,,,,1.0,,,,,,37.84267,-122.25218999999998
406270,2003.0,,1.0,,,,,1.0,,,,,,37.8452,-122.24382
406271,2003.0,,1.0,,,,,,1.0,,,,,37.848331,-122.241472
406272,2003.0,,1.0,,,,,1.0,,,,,,37.850107,-122.26271200000001
406273,2003.0,,1.0,,,,,,,,,,,37.798759000000004,-122.196928
406275,2003.0,,1.0,,,,,,1.0,,,,,37.805852,-122.21861100000001
406276,2003.0,,1.0,,,,,1.0,,,,,,37.828886,-122.212884
406279,2003.0,1.0,,,1.0,,,,,,,,,37.8372,-122.273
406280,2003.0,1.0,,,1.0,,,,,,,,,37.824,-122.274
406282,2003.0,,1.0,,,,,,1.0,,,,,37.8046,-122.24600000000001
406283,2003.0,1.0,,,1.0,,,,,,,,,37.774,-122.221
406287,2003.0,1.0,,,1.0,,,,,,,,,37.8202,-122.264
406288,2003.0,1.0,,,1.0,,,,,,,,,37.7517,-122.171
406289,2003.0,1.0,,,1.0,,,,,,,,,37.7621,-122.182
406290,2003.0,,1.0,,,,,,1.0,,,,,37.781999,-122.229876
406291,2003.0,1.0,,,1.0,,,,,,,,,37.790040000000005,-122.24963000000001
406292,2003.0,,1.0,,,,,,1.0,,,,,37.791159,-122.234998
406293,2003.0,,1.0,,,,,,,,,,,37.741618,-122.19915300000001
406294,2003.0,,1.0,,,,,,1.0,,,,,37.740873,-122.19481699999999
406295,2003.0,1.0,,,,1.0,,,,,,,,37.741834000000004,-122.165067
406296,2003.0,,1.0,,,,,1.0,,,,,,37.760560999999996,-122.212057
406297,2003.0,,1.0,,,,,1.0,,,,,,37.765458,-122.219554
406298,2003.0,1.0,,,,1.0,,,,,,,,37.744890000000005,-122.17133999999999
406300,2003.0,,1.0,,,,,,1.0,,,,,37.746102,-122.18173999999999
406301,2003.0,,1.0,,,,,1.0,,,,,,37.75002,-122.18318000000001
406303,2003.0,,1.0,,,,,1.0,,,,,,37.765725,-122.170574
406304,2003.0,,1.0,,,,,,1.0,,,,,37.768266,-122.20903100000001
406305,2003.0,,1.0,,,,,,,,,,,37.771494,-122.202099
406306,2003.0,,1.0,,,,,,1.0,,,,,37.772052,-122.204955
406307,2003.0,,1.0,,,,,,1.0,,,,,37.77511,-122.21181599999998
406308,2003.0,1.0,,,,1.0,,,,,,,,37.77511,-122.21181599999998
406310,2003.0,,1.0,,,,,1.0,,,,,,37.776990999999995,-122.20876399999999
406311,2003.0,,1.0,,,,,,1.0,,,,,37.785129,-122.21616100000001
406312,2003.0,1.0,,,,1.0,,,,,,,,37.79094,-122.20855
406313,2003.0,,1.0,,,,,1.0,,,,,,37.76874,-122.188033
406315,2003.0,,1.0,,,,,1.0,,,,,,37.782149,-122.18761599999999
406316,2003.0,,1.0,,,,,1.0,,,,,,37.74793,-122.16193
406317,2003.0,,1.0,,,,,1.0,,,,,,37.757940000000005,-122.164229
406318,2003.0,,1.0,,,,,1.0,,,,,,37.768097999999995,-122.156567
406319,2003.0,1.0,,,,1.0,,,,,,,,37.79316,-122.24552800000001
406320,2003.0,1.0,,,1.0,,,,,,,,,37.79316,-122.24552800000001
406321,2003.0,,1.0,,,,,1.0,,,,,,37.795699,-122.265874
406322,2003.0,,1.0,,,,,1.0,,,,,,37.795699,-122.265874
406323,2003.0,,1.0,,,,,,,,,,,37.801226,-122.273526
406324,2003.0,,1.0,,,,,,1.0,,,,,37.802747,-122.268828
406325,2003.0,,1.0,,,,,1.0,,,,,,37.809901,-122.265495
406326,2003.0,1.0,,,,1.0,,,,,,,,37.812221,-122.27118700000001
406327,2003.0,,1.0,,,,,,1.0,,,,,37.811737,-122.284953
406328,2003.0,,1.0,,,,,1.0,,,,,,37.815394,-122.258476
406329,2003.0,,1.0,,,,,1.0,,,,,,37.821157,-122.25339
406330,2003.0,,1.0,,,,,1.0,,,,,,37.824818,-122.28690900000001
406331,2003.0,,1.0,,,,,1.0,,,,,,37.825893,-122.253184
406332,2003.0,,1.0,,,,,1.0,,,,,,37.838783,-122.260283
406334,2003.0,,1.0,,,,,,1.0,,,,,37.842169,-122.262317
406335,2003.0,,1.0,,,,,1.0,,,,,,37.796302000000004,-122.193652
406337,2003.0,,1.0,,,,,,,,,,,37.853093,-122.22575800000001
406338,2003.0,,1.0,,,,,1.0,,,,,,37.855786,-122.223072
406342,2003.0,1.0,,,,1.0,,,,,,,,37.814890000000005,-122.30254
406343,2003.0,1.0,,,1.0,,,,,,,,,37.7995,-122.23700000000001
406345,2003.0,1.0,,,1.0,,,,,,,,,37.8202,-122.264
406349,2003.0,1.0,,,1.0,,,,,,,,,37.7579,-122.15799999999999
406351,2003.0,1.0,,,1.0,,,,,,,,,37.8046,-122.24600000000001
406352,2003.0,1.0,,,1.0,,,,,,,,,37.8372,-122.273
406354,2003.0,,1.0,,,,,,1.0,,,,,37.729577,-122.193855
406355,2003.0,,1.0,,,,,,1.0,,,,,37.73257,-122.18911999999999
406356,2003.0,,1.0,,,,,1.0,,,,,,37.734734,-122.175886
406357,2003.0,,1.0,,,,,1.0,,,,,,37.73557,-122.17246999999999
406358,2003.0,,1.0,,,,,,1.0,,,,,37.738423,-122.185744
406359,2003.0,,1.0,,,,,1.0,,,,,,37.742064,-122.194791
406360,2003.0,,1.0,,,,,1.0,,,,,,37.754509000000006,-122.197147
406361,2003.0,,1.0,,,,,1.0,,,,,,37.757498,-122.18611499999999
406362,2003.0,,1.0,,,,,1.0,,,,,,37.7587,-122.17684799999999
406363,2003.0,,1.0,,,,,,1.0,,,,,37.763094,-122.19220800000001
406364,2003.0,,1.0,,,,,1.0,,,,,,37.764702,-122.166981
406366,2003.0,,1.0,,,,,,1.0,,,,,37.76775,-122.20573999999999
406367,2003.0,,1.0,,,,,,1.0,,,,,37.771356,-122.21686399999999
406368,2003.0,,1.0,,,,,,,,,,,37.771547999999996,-122.20566799999999
406369,2003.0,1.0,,,,1.0,,,,,,,,37.772865,-122.20728000000001
406370,2003.0,,1.0,,,,,1.0,,,,,,37.773036,-122.20766299999998
406371,2003.0,,1.0,,,,,1.0,,,,,,37.775441,-122.211529
406372,2003.0,1.0,,,1.0,,,,,,,,,37.788634,-122.21753600000001
406373,2003.0,,1.0,,,,,1.0,,,,,,37.792379,-122.21531200000001
406374,2003.0,1.0,,,,1.0,,,,,,,,37.773344,-122.181045
406375,2003.0,1.0,,,,1.0,,,,,,,,37.773976,-122.19324499999999
406376,2003.0,,1.0,,,,,1.0,,,,,,37.78103,-122.187853
406377,2003.0,,1.0,,,,,,,,,,,37.787237,-122.176129
406378,2003.0,,1.0,,,,,1.0,,,,,,37.788713,-122.186572
406379,2003.0,,1.0,,,,,1.0,,,,,,37.788713,-122.186572
406380,2003.0,,1.0,,,,,1.0,,,,,,37.789093,-122.190899
406381,2003.0,,1.0,,,,,1.0,,,,,,37.755990000000004,-122.160777
406382,2003.0,,1.0,,,,,1.0,,,,,,37.756465000000006,-122.16300700000001
406383,2003.0,,1.0,,,,,1.0,,,,,,37.769554,-122.16465600000001
406384,2003.0,,1.0,,,,,1.0,,,,,,37.793433,-122.24871100000001
406385,2003.0,,1.0,,,,,1.0,,,,,,37.795716,-122.24139199999999
406386,2003.0,,1.0,,,,,,1.0,,,,,37.797988000000004,-122.241289
406388,2003.0,,1.0,,,,,,,,,,,37.799983000000005,-122.252927
406390,2003.0,1.0,,,,1.0,,,,,,,,37.802475,-122.27192
406392,2003.0,1.0,,,1.0,,,,,,,,,37.807805,-122.296178
406393,2003.0,,1.0,,,,,1.0,,,,,,37.808606,-122.255647
406394,2003.0,,1.0,,,,,,1.0,,,,,37.81009,-122.27729
406398,2003.0,1.0,,,,1.0,,,,,,,,37.813717,-122.275585
406399,2003.0,,1.0,,,,,1.0,,,,,,37.816767,-122.265374
406400,2003.0,,1.0,,,,,1.0,,,,,,37.821106,-122.261547
406401,2003.0,,1.0,,,,,1.0,,,,,,37.823778000000004,-122.26195600000001
406402,2003.0,,1.0,,,,,1.0,,,,,,37.8298,-122.26836000000002
406403,2003.0,,1.0,,,,,,1.0,,,,,37.830242999999996,-122.27101499999999
406404,2003.0,,1.0,,,,,,,,,,,37.83096,-122.264032
406405,2003.0,,1.0,,,,,,1.0,,,,,37.84036,-122.28088000000001
406407,2003.0,,1.0,,,,,,1.0,,,,,37.793257000000004,-122.209593
406408,2003.0,1.0,,,,1.0,,,,,,,,37.79528,-122.200698
406409,2003.0,,1.0,,,,,1.0,,,,,,37.79511,-122.21415
406410,2003.0,,1.0,,,,,,,,,,,37.806779999999996,-122.222895
406411,2003.0,,1.0,,,,,,,,,,,37.808526,-122.20499
406412,2003.0,,1.0,,,,,,,,,,,37.828154999999995,-122.199483
406413,2003.0,,1.0,,,,,,1.0,,,,,37.837590000000006,-122.219499
406418,2003.0,,1.0,,,,,1.0,,,,,,37.8078,-122.26899999999999
406420,2003.0,,1.0,,,,,1.0,,,,,,37.796040000000005,-122.26683999999999
406422,2003.0,1.0,,,1.0,,,,,,,,,37.7517,-122.171
406424,2003.0,1.0,,,1.0,,,,,,,,,37.8202,-122.264
406425,2003.0,1.0,,,1.0,,,,,,,,,37.7783,-122.23100000000001
406427,2003.0,1.0,,,1.0,,,,,,,,,37.7912,-122.225
406429,2003.0,,1.0,,,,,,,,,,,37.775182,-122.23625
406430,2003.0,,1.0,,,,,,1.0,,,,,37.77839,-122.22769
406431,2003.0,,1.0,,,,,,1.0,,,,,37.728862,-122.19793200000001
406432,2003.0,,1.0,,,,,1.0,,,,,,37.734435,-122.19787099999999
406433,2003.0,,1.0,,,,,1.0,,,,,,37.734753999999995,-122.188948
406434,2003.0,,1.0,,,,,1.0,,,,,,37.742627,-122.15801599999999
406435,2003.0,,1.0,,,,,1.0,,,,,,37.743016,-122.158274
406437,2003.0,,1.0,,,,,1.0,,,,,,37.752482,-122.181054
406438,2003.0,1.0,,,,1.0,,,,,,,,37.76327,-122.19632
406439,2003.0,,1.0,,,,,1.0,,,,,,37.76522,-122.19215
406440,2003.0,,1.0,,,,,,1.0,,,,,37.76775,-122.20573999999999
406441,2003.0,1.0,,,,1.0,,,,,,,,37.776094,-122.21855
406442,2003.0,,1.0,,,,,1.0,,,,,,37.7776,-122.203121
406443,2003.0,,1.0,,,,,1.0,,,,,,37.783849,-122.203624
406444,2003.0,1.0,,,1.0,,,,,,,,,37.77393,-122.18397
406445,2003.0,,1.0,,,,,,,,,,,37.778667999999996,-122.172628
406446,2003.0,,1.0,,,,,1.0,,,,,,37.786171,-122.195631
406447,2003.0,,1.0,,,,,,,,,,,37.745876,-122.159375
406448,2003.0,,1.0,,,,,1.0,,,,,,37.74796,-122.156718
406451,2003.0,,1.0,,,,,1.0,,,,,,37.794881,-122.23975
406452,2003.0,,1.0,,,,,1.0,,,,,,37.794398,-122.251127
406453,2003.0,,1.0,,,,,,1.0,,,,,37.802056,-122.265244
406454,2003.0,,1.0,,,,,,1.0,,,,,37.798933,-122.29190700000001
406455,2003.0,1.0,,,1.0,,1.0,,,,,,,37.802778,-122.28285
406456,2003.0,,1.0,,,,,1.0,,,,,,37.806484000000005,-122.244749
406457,2003.0,1.0,,,,1.0,,,,,,,,37.808833,-122.27265200000001
406459,2003.0,1.0,,,,1.0,,,,,,,,37.809407,-122.252975
406460,2003.0,,1.0,,,,,,,,,,,37.809725,-122.27336799999999
406461,2003.0,,1.0,,,,,,,,,,,37.814232000000004,-122.29113899999999
406462,2003.0,,1.0,,,,,,1.0,,,,,37.815113000000004,-122.253697
406464,2003.0,,1.0,,,,,1.0,,,,,,37.825928999999995,-122.25416200000001
406465,2003.0,,1.0,,,,,1.0,,,,,,37.828375,-122.24971000000001
406466,2003.0,,1.0,,,,,1.0,,,,,,37.828441999999995,-122.24933700000001
406467,2003.0,1.0,,,1.0,,,,,,,,,37.82857,-122.27013999999998
406468,2003.0,,1.0,,,,,1.0,,,,,,37.836929999999995,-122.268906
406469,2003.0,,1.0,,,,,,,,,,,37.839376,-122.23339299999999
406470,2003.0,,1.0,,,,,1.0,,,,,,37.84454,-122.26682199999999
406472,2003.0,,1.0,,,,,1.0,,,,,,37.811690000000006,-122.21291000000001
406473,2003.0,,1.0,,,,,,1.0,,,,,37.82625,-122.21047
406482,2003.0,1.0,,,1.0,,,,,,,,,37.7513,-122.133
406483,2003.0,1.0,,,1.0,,,,,,,,,37.7995,-122.23700000000001
406484,2003.0,1.0,,,1.0,,,,,,,,,37.7621,-122.182
406486,2003.0,1.0,,,1.0,,,,,,,,,37.7741,-122.178
406487,2003.0,,1.0,,,,,1.0,,,,,,37.790306,-122.251806
406488,2003.0,,1.0,,,,,,,,,,,37.717215,-122.21118799999999
406489,2003.0,1.0,,,,1.0,,,,,,,,37.743520000000004,-122.17031000000001
406490,2003.0,,1.0,,,,,1.0,,,,,,37.736709000000005,-122.139346
406491,2003.0,,1.0,,,,,1.0,,,,,,37.75199,-122.18489
406492,2003.0,1.0,,,1.0,,,,,,,,,37.755637,-122.19528899999999
406493,2003.0,,1.0,,,,,1.0,,,,,,37.760453000000005,-122.16786299999998
406494,2003.0,,1.0,,,,,1.0,,,,,,37.764044,-122.17322800000001
406495,2003.0,,1.0,,,,,1.0,,,,,,37.772032,-122.199051
406496,2003.0,,1.0,,,,,1.0,,,,,,37.774240999999996,-122.21074499999999
406497,2003.0,,1.0,,,,,,1.0,,,,,37.776152,-122.222755
406498,2003.0,1.0,,,,1.0,,,,,,,,37.776494,-122.22240500000001
406499,2003.0,,1.0,,,,,,1.0,,,,,37.777215000000005,-122.217546
406500,2003.0,,1.0,,,,,,1.0,,,,,37.78017,-122.222485
406501,2003.0,,1.0,,,,,1.0,,,,,,37.78804,-122.19111000000001
406502,2003.0,,1.0,,,,,,1.0,,,,,37.775040000000004,-122.16566
406503,2003.0,1.0,,,,1.0,,,,,,,,37.796042,-122.24556499999998
406504,2003.0,,1.0,,,,,,,,,,,37.79626,-122.27761000000001
406506,2003.0,,1.0,,,,,,,,,,,37.798991,-122.27084599999999
406507,2003.0,,1.0,,,,,1.0,,,,,,37.800452,-122.233731
406508,2003.0,,1.0,,,,,,1.0,,,,,37.801838000000004,-122.27126000000001
406509,2003.0,,1.0,,,,,1.0,,,,,,37.803354,-122.26578300000001
406510,2003.0,,1.0,,,,,1.0,,,,,,37.806627,-122.28366799999999
406511,2003.0,,1.0,,,,,,,,,,,37.807553999999996,-122.29605900000001
406512,2003.0,,1.0,,,,,,,,,,,37.813990000000004,-122.23172
406514,2003.0,,1.0,,,,,,,,,,,37.817434999999996,-122.262904
406515,2003.0,,1.0,,,,,,,,,,,37.817865000000005,-122.278636
406516,2003.0,,1.0,,,,,,1.0,,,,,37.820812,-122.284349
406517,2003.0,,1.0,,,,,1.0,,,,,,37.82223,-122.26471000000001
406518,2003.0,,1.0,,,,,,1.0,,,,,37.82307,-122.25811999999999
406520,2003.0,,1.0,,,,,1.0,,,,,,37.827290000000005,-122.288349
406521,2003.0,,1.0,,,,,1.0,,,,,,37.827839000000004,-122.288564
406523,2003.0,1.0,,,,1.0,,,,,,,,37.830242999999996,-122.27101499999999
406524,2003.0,,1.0,,,,,,,,,,,37.839778,-122.252008
406525,2003.0,,1.0,,,,,1.0,,,,,,37.841223,-122.269123
406527,2003.0,,1.0,,,,,1.0,,,,,,37.846208000000004,-122.25190500000001
406528,2003.0,,1.0,,,,,1.0,,,,,,37.852808,-122.233088
406529,2003.0,,1.0,,,,,1.0,,,,,,37.857686,-122.238597
406530,2003.0,,1.0,,,,,1.0,,,,,,37.795454,-122.181941
406531,2003.0,,1.0,,,,,1.0,,,,,,37.797351,-122.171752
406532,2003.0,,1.0,,,,,1.0,,,,,,37.827113,-122.20765
406533,2003.0,,1.0,,,,,1.0,,,,,,37.835302,-122.21347800000001
406534,2003.0,,1.0,,,,,1.0,,,,,,37.838211,-122.218356
406535,2003.0,,1.0,,,,,1.0,,,,,,37.844069,-122.224443
406539,2003.0,1.0,,,1.0,,,,,,,,,37.8078,-122.26899999999999
406543,2003.0,,1.0,,,,,,1.0,,,,,37.7991,-122.26700000000001
406544,2003.0,,1.0,,,,,,1.0,,,,,37.789559000000004,-122.149708
406545,2003.0,,1.0,,,,,1.0,,,,,,37.7826,-122.23036499999999
406547,2003.0,,1.0,,,,,1.0,,,,,,37.790446,-122.238844
406549,2003.0,,1.0,,,,,1.0,,,,,,37.741102000000005,-122.183705
406550,2003.0,1.0,,,,1.0,,,,,,,,37.763659999999994,-122.19713
406551,2003.0,1.0,,,1.0,,1.0,,,,,,,37.766154,-122.20838400000001
406552,2003.0,,1.0,,,,,1.0,,,,,,37.766588,-122.197423
406553,2003.0,,1.0,,,,,1.0,,,,,,37.742652,-122.188946
406554,2003.0,,1.0,,,,,,,,,,,37.745719,-122.180181
406555,2003.0,,1.0,,,,,,1.0,,,,,37.752904,-122.171951
406556,2003.0,1.0,,,1.0,,,,,,,,,37.759398,-122.19099399999999
406557,2003.0,,1.0,,,,,,,,,,,37.761782000000004,-122.18665700000001
406559,2003.0,,1.0,,,,,,,,,,,37.767396000000005,-122.170068
406560,2003.0,1.0,,,1.0,,1.0,,,,,,,37.768312,-122.172772
406561,2003.0,1.0,,,1.0,,,,,,,,,37.772627,-122.22290600000001
406562,2003.0,,1.0,,,,,,1.0,,,,,37.772703,-122.20643000000001
406563,2003.0,,1.0,,,,,1.0,,,,,,37.774401,-122.20971999999999
406564,2003.0,,1.0,,,,,1.0,,,,,,37.779237,-122.213121
406565,2003.0,,1.0,,,,,1.0,,,,,,37.77228,-122.19542
406566,2003.0,,1.0,,,,,,1.0,,,,,37.753523,-122.158001
406567,2003.0,1.0,,,1.0,,,,,,,,,37.76435,-122.165756
406568,2003.0,,1.0,,,,,1.0,,,,,,37.793264,-122.24126000000001
406569,2003.0,,1.0,,,,,,1.0,,,,,37.799292,-122.24185
406570,2003.0,1.0,,,1.0,,,,,,,,,37.798671,-122.267004
406571,2003.0,,1.0,,,,,,1.0,,,,,37.799205,-122.291919
406572,2003.0,,1.0,,,,,,1.0,,,,,37.799205,-122.291919
406573,2003.0,,1.0,,,,,,1.0,,,,,37.801996,-122.265156
