,YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
353,2011.0,,1.0,,,,,,1.0,,,,,37.749736999999996,-122.16063600000001
354,2011.0,,1.0,,,,,,1.0,,,,,37.782077,-122.233828
355,2011.0,,1.0,,,,,,1.0,,,,,0.0,0.0
356,2011.0,,1.0,,,,,,1.0,,,,,37.743095000000004,-122.170024
357,2011.0,,1.0,,,,,,1.0,,,,,37.785777,-122.233225
358,2011.0,,1.0,,,,,,1.0,,,,,37.780703,-122.217021
359,2011.0,,1.0,,,,,,1.0,,,,,37.76548,-122.18544399999999
360,2011.0,,1.0,,,,,,1.0,,,,,0.0,0.0
361,2011.0,,1.0,,,,,,1.0,,,,,37.745876,-122.17553500000001
362,2011.0,,1.0,,,,,,1.0,,,,,37.837193,-122.273982
363,2011.0,,1.0,,,,,,1.0,,,,,37.762594,-122.17908
364,2011.0,,1.0,,,,,,1.0,,,,,37.750965,-122.169478
365,2011.0,,1.0,,,,,,1.0,,,,,37.769956,-122.187228
366,2011.0,,1.0,,,,,,1.0,,,,,37.787206,-122.22045200000001
385,2011.0,,,,,,,,,,,1.0,,37.790631,-122.222228
386,2011.0,,,,,,,,,,,1.0,,37.761835999999995,-122.16611499999999
387,2011.0,,,,,,,,,,,1.0,,37.790493,-122.22322199999999
388,2011.0,,,,,,,,,,,1.0,,37.787479,-122.24162
389,2011.0,,,,,,,,,,,1.0,,37.790631,-122.222228
390,2011.0,,,,,,,,,,,1.0,,37.761835999999995,-122.16611499999999
392,2011.0,,,,,,,,,,1.0,,,37.767558,-122.16941100000001
393,2011.0,,,,,,,,,,1.0,,,37.761835999999995,-122.16611499999999
394,2011.0,,,,,,,,,,1.0,,,37.767558,-122.16941100000001
397,2011.0,1.0,,,,1.0,,,,,,,,37.818664,-122.26229
398,2011.0,1.0,,,,1.0,,,,,,,,37.748086,-122.157284
399,2011.0,1.0,,,,1.0,,,,,,,,37.741803999999995,-122.146998
400,2011.0,1.0,,,,1.0,,,,,,,,37.787712,-122.20888300000001
401,2011.0,1.0,,,,1.0,,,,,,,,37.748086,-122.157284
404,2011.0,1.0,,,1.0,,,,,,,,,37.807776000000004,-122.29311499999999
405,2011.0,1.0,,,1.0,,,,,,,,,37.807334000000004,-122.29886699999999
413,2011.0,1.0,,,1.0,,1.0,,,,,,,37.787712,-122.20888300000001
423,2011.0,,1.0,,,,,,,,,,,37.74751,-122.17139099999999
424,2011.0,,1.0,,,,,1.0,,,,,,37.791634,-122.14944799999999
425,2011.0,,1.0,,,,,1.0,,,,,,37.773803,-122.17423600000001
426,2011.0,,1.0,,,,,1.0,,,,,,37.798527,-122.22606100000002
427,2011.0,,1.0,,,,,1.0,,,,,,37.778969000000004,-122.176745
428,2011.0,,1.0,,,,,,,,,,,37.737431,-122.19783400000001
429,2011.0,,1.0,,,,,1.0,,,,,,37.804764,-122.210552
430,2011.0,,1.0,,,,,1.0,,,,,,37.763905,-122.169794
431,2011.0,,1.0,,,,,1.0,,,,,,37.800084999999996,-122.19179399999999
432,2011.0,,1.0,,,,,1.0,,,,,,37.792184999999996,-122.234881
433,2011.0,,1.0,,,,,1.0,,,,,,37.790729,-122.22974099999999
434,2011.0,,1.0,,,,,1.0,,,,,,37.760647,-122.16885
435,2011.0,,1.0,,,,,1.0,,,,,,37.759346,-122.21045500000001
436,2011.0,,1.0,,,,,1.0,,,,,,37.761479,-122.17978000000001
437,2011.0,,1.0,,,,,,,,,,,37.735714,-122.194776
438,2011.0,,1.0,,,,,,,,,,,37.837022999999995,-122.19246899999999
439,2011.0,,1.0,,,,,,,,,,,37.735714,-122.194776
440,2011.0,,1.0,,,,,,,,,,,37.737499,-122.198071
441,2011.0,,1.0,,,,,1.0,,,,,,37.798527,-122.22606100000002
442,2011.0,,1.0,,,,,,,,,,,37.748149,-122.151071
443,2011.0,,1.0,,,,,,,,,,,37.773410999999996,-122.213338
444,2011.0,,1.0,,,,,,,,,,,37.754182,-122.168605
445,2011.0,,1.0,,,,,,,,,,,37.790631,-122.222228
459,2011.0,,,,,,,,,,,,1.0,37.784985999999996,-122.24068899999999
460,2011.0,1.0,,,,1.0,,,,,,,,37.839877,-122.25396299999998
461,2011.0,1.0,,,,1.0,,,,,,,,37.793381,-122.229805
462,2011.0,1.0,,,,1.0,,,,,,,,37.794171999999996,-122.19521200000001
465,2011.0,,1.0,,,,,,1.0,,,,,37.767571999999994,-122.20798500000001
466,2011.0,,1.0,,,,,,1.0,,,,,37.820855,-122.25205600000001
467,2011.0,,1.0,,,,,,1.0,,,,,37.749237,-122.151881
468,2011.0,,1.0,,,,,,1.0,,,,,37.817766999999996,-122.25976499999999
469,2011.0,,1.0,,,,,,1.0,,,,,37.765021999999995,-122.20109599999999
470,2011.0,,1.0,,,,,,1.0,,,,,37.782716,-122.22768500000001
471,2011.0,,1.0,,,,,,1.0,,,,,37.829086,-122.26852199999999
472,2011.0,,1.0,,,,,,1.0,,,,,37.843759000000006,-122.26962900000001
473,2011.0,,1.0,,,,,,1.0,,,,,37.784255,-122.216668
474,2011.0,,1.0,,,,,,1.0,,,,,37.739422,-122.185455
487,2011.0,1.0,,,,1.0,,,,,,,,37.748777000000004,-122.191928
493,2011.0,,1.0,,,,,,,,,,,37.803224,-122.27039199999999
494,2011.0,,1.0,,,,,,,,,,,37.803224,-122.27039199999999
495,2011.0,,1.0,,,,,1.0,,,,,,37.835475,-122.27340900000002
498,2011.0,,1.0,,,,,1.0,,,,,,37.813390000000005,-122.26543600000001
499,2011.0,,1.0,,,,,1.0,,,,,,37.748692,-122.196124
500,2011.0,,1.0,,,,,1.0,,,,,,37.803430999999996,-122.281701
501,2011.0,,1.0,,,,,,,,,,,37.784851,-122.228096
502,2011.0,,1.0,,,,,1.0,,,,,,37.773796000000004,-122.207853
503,2011.0,,1.0,,,,,1.0,,,,,,37.809218,-122.251209
504,2011.0,,1.0,,,,,,,,,,,37.737852000000004,-122.19923600000001
505,2011.0,,1.0,,,,,,,,,,,37.83444,-122.25234099999999
506,2011.0,,1.0,,,,,,,,,,,37.768190000000004,-122.222852
507,2011.0,,1.0,,,,,1.0,,,,,,37.809628000000004,-122.252303
508,2011.0,,1.0,,,,,,,,,,,37.755401,-122.20811499999999
509,2011.0,,1.0,,,,,,,,,,,37.848116,-122.252137
510,2011.0,,1.0,,,,,,,,,,,37.774644,-122.231352
512,2011.0,,1.0,,,,,,,,,,,37.785985,-122.23742
513,2011.0,,1.0,,,,,,,,,,,37.77298,-122.218724
514,2011.0,,1.0,,,,,,,,,,,37.797868,-122.25326399999999
515,2011.0,,1.0,,,,,,,,,,,37.829426,-122.24913600000001
516,2011.0,,1.0,,,,,,,,,,,37.77132,-122.183209
518,2011.0,,1.0,,,,,,,,,,,37.803214000000004,-122.271801
519,2011.0,,1.0,,,,,,,,,,,37.768153000000005,-122.17933899999998
520,2011.0,,1.0,,,,,,,,,,,37.779154999999996,-122.21886200000002
529,2011.0,,1.0,,,,,,,,,,,37.787478,-122.194397
532,2011.0,,1.0,,,,,,1.0,,,,,37.771642,-122.19726599999998
533,2011.0,,1.0,,,,,,1.0,,,,,37.816184,-122.258629
534,2011.0,,1.0,,,,,,1.0,,,,,37.793496000000005,-122.256476
535,2011.0,,1.0,,,,,,1.0,,,,,37.791112,-122.23776699999999
536,2011.0,,1.0,,,,,,1.0,,,,,37.807669,-122.246081
537,2011.0,,1.0,,,,,,1.0,,,,,37.768493,-122.181303
538,2011.0,,1.0,,,,,,1.0,,,,,37.779154999999996,-122.21886200000002
539,2011.0,,1.0,,,,,,1.0,,,,,37.819646999999996,-122.25716100000001
540,2011.0,,1.0,,,,,,1.0,,,,,37.782636,-122.22886899999999
541,2011.0,,1.0,,,,,,1.0,,,,,37.786466,-122.20952199999999
542,2011.0,,1.0,,,,,,1.0,,,,,37.736571999999995,-122.188153
556,2011.0,,,,,,,,,,,1.0,,37.766164,-122.16530900000001
557,2011.0,,,,,,,,,,,1.0,,37.789893,-122.21342800000001
558,2011.0,,,,,,,,,,,1.0,,37.761983,-122.19558400000001
567,2011.0,1.0,,,,1.0,,,,,,,,37.790723,-122.25332900000001
568,2011.0,1.0,,,,1.0,,,,,,,,37.827040999999994,-122.20883400000001
569,2011.0,1.0,,,,1.0,,,,,,,,37.811513,-122.280317
570,2011.0,1.0,,,,1.0,,,,,,,,37.827205,-122.269019
571,2011.0,1.0,,,,1.0,,,,,,,,37.802954,-122.24353400000001
572,2011.0,1.0,,,,1.0,,,,,,,,37.828178,-122.21061100000001
573,2011.0,1.0,,,,1.0,,,,,,,,37.809821,-122.25939199999999
580,2011.0,1.0,,,1.0,,,,,,,,,37.801425,-122.24609099999999
581,2011.0,1.0,,,1.0,,1.0,,,,,,,37.790962,-122.234669
582,2011.0,1.0,,,1.0,,,,,,,,,37.771561,-122.212484
593,2011.0,,1.0,,,,,,,,,,,37.79578,-122.24779199999999
594,2011.0,,1.0,,,,,1.0,,,,,,37.807249,-122.23273400000001
595,2011.0,,1.0,,,,,1.0,,,,,,37.832151,-122.188896
596,2011.0,,1.0,,,,,1.0,,,,,,37.797475,-122.176014
597,2011.0,,1.0,,,,,1.0,,,,,,37.822278000000004,-122.264276
598,2011.0,,1.0,,,,,,,,,,,37.754412,-122.16409499999999
599,2011.0,,1.0,,,,,1.0,,,,,,37.771309,-122.190599
600,2011.0,,1.0,,,,,,,,,,,37.852438,-122.2556
601,2011.0,,1.0,,,,,,,,,,,37.7984,-122.282219
602,2011.0,,1.0,,,,,1.0,,,,,,37.756471000000005,-122.19508799999998
603,2011.0,,1.0,,,,,,,,,,,37.811097,-122.23668500000001
607,2011.0,,1.0,,,,,,,,,,,37.755672,-122.179529
608,2011.0,,1.0,,,,,,,,,,,37.787362,-122.230179
609,2011.0,,1.0,,,,,,,,,,,37.808263000000004,-122.286252
612,2011.0,,1.0,,,,,,,,,,,37.823640000000005,-122.27862900000001
614,2011.0,,1.0,,,,,,,,,,,37.793865000000004,-122.242521
615,2011.0,,1.0,,,,,,,,,,,37.802544,-122.27085100000001
616,2011.0,,1.0,,,,,,,,,,,37.790458,-122.21363600000001
629,2011.0,,1.0,,,,,,1.0,,,,,37.785514,-122.23223600000001
631,2011.0,,1.0,,,,,,1.0,,,,,37.756564000000004,-122.19565700000001
632,2011.0,,1.0,,,,,,1.0,,,,,37.790458,-122.21363600000001
633,2011.0,,1.0,,,,,,1.0,,,,,37.838708000000004,-122.276839
634,2011.0,,1.0,,,,,,1.0,,,,,37.734114,-122.18670700000001
635,2011.0,,1.0,,,,,,1.0,,,,,37.778758,-122.22743899999999
636,2011.0,,1.0,,,,,,1.0,,,,,37.779853,-122.21757099999999
638,2011.0,,1.0,,,,,,1.0,,,,,37.77728,-122.21656399999999
639,2011.0,,1.0,,,,,,1.0,,,,,37.797228000000004,-122.277065
640,2011.0,,1.0,,,,,,1.0,,,,,37.797522,-122.24541
641,2011.0,,1.0,,,,,,1.0,,,,,37.801932,-122.22638400000001
642,2011.0,,1.0,,,,,,1.0,,,,,37.741336,-122.17151299999999
643,2011.0,,1.0,,,,,,1.0,,,,,37.807937,-122.272365
644,2011.0,,1.0,,,,,,1.0,,,,,37.757045,-122.17566799999999
645,2011.0,,1.0,,,,,,1.0,,,,,37.780937,-122.221356
646,2011.0,,1.0,,,,,,1.0,,,,,37.756395,-122.174636
647,2011.0,,1.0,,,,,,1.0,,,,,37.786313,-122.239131
648,2011.0,,1.0,,,,,,1.0,,,,,37.804840000000006,-122.219302
662,2011.0,1.0,,,1.0,,,,,,,,,37.830646,-122.273924
670,2011.0,,1.0,,,,,,,,,,,37.739498,-122.199956
671,2011.0,,1.0,,,,,1.0,,,,,,37.772763,-122.167736
672,2011.0,,1.0,,,,,,,,,,,37.800837,-122.264404
673,2011.0,,1.0,,,,,1.0,,,,,,37.849553,-122.247948
674,2011.0,,1.0,,,,,1.0,,,,,,37.825843,-122.20630700000001
675,2011.0,,1.0,,,,,,,,,,,37.751019,-122.16715
676,2011.0,,1.0,,,,,,,,,,,37.738076,-122.172118
685,2011.0,,1.0,,,,,,1.0,,,,,37.794861,-122.24918500000001
686,2011.0,,1.0,,,,,,1.0,,,,,37.826644,-122.26133899999999
715,2011.0,,,,,,,,,,,1.0,,37.806839000000004,-122.296668
716,2011.0,,,,,,,,,,,1.0,,37.81542,-122.27349199999999
717,2011.0,,,,,,,,,,,1.0,,37.765807,-122.18735500000001
718,2011.0,,,,,,,,,,,1.0,,37.765807,-122.18735500000001
719,2011.0,,,,,,,,,,,1.0,,37.744353000000004,-122.170511
720,2011.0,,,,,,,,,,,1.0,,37.806839000000004,-122.296668
721,2011.0,,,,,,,,,,1.0,,,37.740882,-122.17243700000002
722,2011.0,,,,,,,,,,1.0,,,37.806839000000004,-122.296668
723,2011.0,,,,,,,,,,1.0,,,37.822645,-122.272974
724,2011.0,,,,,,,,,,1.0,,,37.822645,-122.272974
725,2011.0,,,,,,,,,,1.0,,,37.822645,-122.272974
726,2011.0,,,,,,,,,,1.0,,,37.740882,-122.17243700000002
727,2011.0,,,,,,,,,,1.0,,,37.758497999999996,-122.18547099999999
730,2011.0,,,,,,,,,,1.0,,,37.740882,-122.17243700000002
731,2011.0,,,,,,,,,,1.0,,,37.740882,-122.17243700000002
732,2011.0,,,,,,,,,,1.0,,,37.822645,-122.272974
734,2011.0,1.0,,,,1.0,,,,,,,,37.789486,-122.225573
735,2011.0,1.0,,,,1.0,,,,,,,,37.771669,-122.224698
736,2011.0,1.0,,,,1.0,,,,,,,,37.791484000000004,-122.24276699999999
737,2011.0,1.0,,,,1.0,,,,,,,,37.831485,-122.26799
738,2011.0,1.0,,,,1.0,,,,,,,,37.799364000000004,-122.271794
739,2011.0,1.0,,,,1.0,,,,,,,,37.771561,-122.212484
740,2011.0,1.0,,,,1.0,,,,,,,,37.808131,-122.286575
741,2011.0,1.0,,,,1.0,,,,,,,,37.817640000000004,-122.254989
742,2011.0,1.0,,,,1.0,,,,,,,,37.799322,-122.229046
743,2011.0,1.0,,,,1.0,,,,,,,,37.789068,-122.232919
752,2011.0,1.0,,,1.0,,,,,,,,,37.789068,-122.232919
753,2011.0,1.0,,,1.0,,,,,,,,,37.774506,-122.225118
755,2011.0,1.0,,,1.0,,1.0,,,,,,,37.791484000000004,-122.24276699999999
756,2011.0,1.0,,,1.0,,1.0,,,,,,,37.789068,-122.232919
757,2011.0,1.0,,,1.0,,1.0,,,,,,,0.0,0.0
758,2011.0,1.0,,,1.0,,1.0,,,,,,,37.789068,-122.232919
759,2011.0,1.0,,,1.0,,1.0,,,,,,,37.811848,-122.28296999999999
768,2011.0,,1.0,,,,,1.0,,,,,,37.759009999999996,-122.146709
769,2011.0,,1.0,,,,,1.0,,,,,,37.78751,-122.193223
770,2011.0,,1.0,,,,,1.0,,,,,,37.776746,-122.178395
771,2011.0,,1.0,,,,,1.0,,,,,,37.732347,-122.181999
772,2011.0,,1.0,,,,,1.0,,,,,,37.789068,-122.232919
773,2011.0,,1.0,,,,,1.0,,,,,,37.758784000000006,-122.174567
774,2011.0,,1.0,,,,,1.0,,,,,,37.838133,-122.22736200000001
775,2011.0,,1.0,,,,,1.0,,,,,,37.837697,-122.263544
776,2011.0,,1.0,,,,,,,,,,,37.821442,-122.254327
777,2011.0,,1.0,,,,,,,,,,,37.804609,-122.269865
778,2011.0,,1.0,,,,,1.0,,,,,,37.72875,-122.17173600000001
780,2011.0,,1.0,,,,,,,,,,,37.800351,-122.216136
781,2011.0,,1.0,,,,,,,,,,,37.796378000000004,-122.189378
782,2011.0,,1.0,,,,,,,,,,,37.787449,-122.190704
783,2011.0,,1.0,,,,,1.0,,,,,,37.765402,-122.16257399999999
784,2011.0,,1.0,,,,,,,,,,,37.843976,-122.26137800000001
785,2011.0,,1.0,,,,,1.0,,,,,,37.838133,-122.22736200000001
788,2011.0,,1.0,,,,,,,,,,,37.806582,-122.29822800000001
