,YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
370268,2004.0,,1.0,,,,,,,,,,,37.752699,-122.196468
370269,2004.0,,1.0,,,,,,,,,,,37.76576,-122.20161
370270,2004.0,,1.0,,,,,,1.0,,,,,37.745458,-122.17867199999999
370271,2004.0,1.0,,,1.0,,,,,,,,,37.747026,-122.170527
370272,2004.0,,1.0,,,,,,1.0,,,,,37.750318,-122.174852
370273,2004.0,1.0,,,,1.0,,,,,,,,37.750846,-122.17754199999999
370274,2004.0,,1.0,,,,,1.0,,,,,,37.75782,-122.16765
370275,2004.0,,1.0,,,,,,1.0,,,,,37.764915,-122.176951
370276,2004.0,,1.0,,,,,1.0,,,,,,37.765163,-122.18648799999998
370277,2004.0,,1.0,,,,,,,,,,,37.766523,-122.177683
370278,2004.0,,1.0,,,,,,,,,,,37.767641,-122.174552
370279,2004.0,,1.0,,,,,1.0,,,,,,37.77198,-122.21056999999999
370280,2004.0,,1.0,,,,,,1.0,,,,,37.772863,-122.2086
370281,2004.0,,1.0,,,,,1.0,,,,,,37.779435,-122.220479
370282,2004.0,,1.0,,,,,,1.0,,,,,37.78196,-122.20801999999999
370283,2004.0,,1.0,,,,,,,,,,,37.792154,-122.20149599999999
370285,2004.0,,1.0,,,,,1.0,,,,,,37.775433,-122.178835
370286,2004.0,,1.0,,,,,,1.0,,,,,37.77641,-122.17555
370287,2004.0,,1.0,,,,,1.0,,,,,,37.745329999999996,-122.15146899999999
370288,2004.0,,1.0,,,,,,1.0,,,,,37.756811,-122.161426
370289,2004.0,,1.0,,,,,,,,,,,37.757001,-122.16458600000001
370290,2004.0,,1.0,,,,,,1.0,,,,,37.758390000000006,-122.15543999999998
370291,2004.0,,1.0,,,,,1.0,,,,,,37.765327,-122.16186499999999
370292,2004.0,,1.0,,,,,1.0,,,,,,37.768418,-122.16405400000001
370293,2004.0,,1.0,,,,,,1.0,,,,,37.771161,-122.165196
370294,2004.0,,1.0,,,,,1.0,,,,,,37.79224,-122.26798000000001
370295,2004.0,,1.0,,,,,1.0,,,,,,37.791501000000004,-122.26796999999999
370296,2004.0,,1.0,,,,,,1.0,,,,,37.793892,-122.232231
370297,2004.0,,1.0,,,,,,1.0,,,,,37.793084,-122.268056
370298,2004.0,,1.0,,,,,,,,,,,37.794065,-122.267975
370299,2004.0,,1.0,,,,,1.0,,,,,,37.793399,-122.268301
370300,2004.0,,1.0,,,,,,1.0,,,,,37.795916,-122.231684
370301,2004.0,,1.0,,,,,1.0,,,,,,37.796014,-122.234076
370302,2004.0,,1.0,,,,,1.0,,,,,,37.798253,-122.23324099999999
370303,2004.0,,1.0,,,,,,,,,,,37.798955,-122.280479
370304,2004.0,,1.0,,,,,,,,,,,37.79976,-122.23426
370305,2004.0,,1.0,,,,,,,,,,,37.802394,-122.276125
370307,2004.0,,1.0,,,,,,,,,,,37.805065,-122.27302399999999
370308,2004.0,1.0,,,,1.0,,,,,,,,37.806533,-122.294252
370309,2004.0,,1.0,,,,,,1.0,,,,,37.809814,-122.296901
370310,2004.0,,1.0,,,,,,1.0,,,,,37.81013,-122.29728
370311,2004.0,,1.0,,,,,1.0,,,,,,37.810519,-122.252567
370312,2004.0,,1.0,,,,,,1.0,,,,,37.810671,-122.288625
370313,2004.0,,1.0,,,,,,1.0,,,,,37.810259,-122.265382
370314,2004.0,,1.0,,,,,,1.0,,,,,37.81243,-122.24398000000001
370315,2004.0,,1.0,,,,,,,,,,,37.811848,-122.285229
370316,2004.0,,1.0,,,,,,1.0,,,,,37.813621999999995,-122.240749
370317,2004.0,,1.0,,,,,,1.0,,,,,37.81367,-122.246579
370318,2004.0,,1.0,,,,,,1.0,,,,,37.813955,-122.27829299999999
370319,2004.0,1.0,,,,1.0,,,,,,,,37.816988,-122.27101699999999
370321,2004.0,,1.0,,,,,,1.0,,,,,37.819223,-122.246654
370322,2004.0,,1.0,,,,,1.0,,,,,,37.822425,-122.28315
370323,2004.0,,1.0,,,,,,1.0,,,,,37.823242,-122.25659499999999
370324,2004.0,,1.0,,,,,,1.0,,,,,37.82343,-122.27118
370327,2004.0,,1.0,,,,,,1.0,,,,,37.826306,-122.269026
370328,2004.0,,1.0,,,,,,1.0,,,,,37.827102000000004,-122.274905
370329,2004.0,,1.0,,,,,,1.0,,,,,37.827645000000004,-122.262672
370330,2004.0,,1.0,,,,,1.0,,,,,,37.828066,-122.260884
370331,2004.0,,1.0,,,,,1.0,,,,,,37.830542,-122.250118
370332,2004.0,,1.0,,,,,1.0,,,,,,37.830509,-122.27483899999999
370333,2004.0,,1.0,,,,,,,,,,,37.834595,-122.249725
370334,2004.0,,1.0,,,,,1.0,,,,,,37.836153,-122.254069
370335,2004.0,,1.0,,,,,,1.0,,,,,37.844069,-122.278475
370336,2004.0,,1.0,,,,,,1.0,,,,,37.844625,-122.268225
370337,2004.0,,1.0,,,,,,1.0,,,,,37.845203000000005,-122.27704399999999
370338,2004.0,,1.0,,,,,,1.0,,,,,37.846942999999996,-122.256611
370339,2004.0,1.0,,,1.0,,,,,,,,,37.849063,-122.267225
370340,2004.0,,1.0,,,,,1.0,,,,,,37.849401,-122.26433700000001
370341,2004.0,,1.0,,,,,,1.0,,,,,37.850685999999996,-122.211551
370342,2004.0,1.0,,,,,,,,1.0,,,,,
370346,2004.0,,1.0,,,,,,1.0,,,,,37.7674,-122.167
370350,2004.0,,1.0,,,,,,1.0,,,,,37.768,-122.197
370351,2004.0,1.0,,,,,,,,1.0,,,,,
370353,2004.0,,1.0,,,,,,,,,,,37.7674,-122.167
370354,2004.0,,1.0,,,,,1.0,,,,,,37.770066,-122.22711000000001
370355,2004.0,,1.0,,,,,,1.0,,,,,37.77323,-122.23308
370356,2004.0,,1.0,,,,,,1.0,,,,,37.78132,-122.230025
370357,2004.0,1.0,,,1.0,,,,,,,,,37.794986,-122.23752900000001
370358,2004.0,,1.0,,,,,,1.0,,,,,37.72937,-122.18048600000002
370359,2004.0,,1.0,,,,,1.0,,,,,,37.730921,-122.175927
370360,2004.0,,1.0,,,,,,1.0,,,,,37.732838,-122.198462
370361,2004.0,,1.0,,,,,,,,,,,37.742612,-122.19395300000001
370362,2004.0,,1.0,,,,,1.0,,,,,,37.742608000000004,-122.14740800000001
370363,2004.0,,1.0,,,,,,,,,,,37.741886,-122.151513
370364,2004.0,,1.0,,,,,1.0,,,,,,37.7673,-122.20488
370365,2004.0,,1.0,,,,,,1.0,,,,,37.747058,-122.190619
370366,2004.0,,1.0,,,,,1.0,,,,,,37.748764,-122.169312
370367,2004.0,,1.0,,,,,,1.0,,,,,37.749231,-122.172518
370368,2004.0,,1.0,,,,,1.0,,,,,,37.75049,-122.17528999999999
370369,2004.0,,1.0,,,,,,,,,,,37.755699,-122.165947
370370,2004.0,,1.0,,,,,,,,,,,37.767228,-122.191428
370371,2004.0,,1.0,,,,,1.0,,,,,,37.771107,-122.21988300000001
370372,2004.0,,1.0,,,,,,,,,,,37.77234,-122.21475900000002
370373,2004.0,1.0,,,,1.0,,,,,,,,37.773821000000005,-122.211913
370374,2004.0,,1.0,,,,,1.0,,,,,,37.775441,-122.211529
370375,2004.0,,1.0,,,,,1.0,,,,,,37.778773,-122.22598400000001
370376,2004.0,,1.0,,,,,1.0,,,,,,37.788548,-122.205275
370377,2004.0,,1.0,,,,,1.0,,,,,,37.773435,-122.17411799999999
370379,2004.0,,1.0,,,,,,1.0,,,,,37.788727,-122.190385
370380,2004.0,,1.0,,,,,,1.0,,,,,37.745784,-122.161289
370381,2004.0,,1.0,,,,,,1.0,,,,,37.747704,-122.159775
370382,2004.0,,1.0,,,,,,1.0,,,,,37.792256,-122.235344
370383,2004.0,1.0,,,1.0,,,,,,,,,37.796254,-122.23869499999999
370384,2004.0,,1.0,,,,,,,,,,,37.796729,-122.23083100000001
370385,2004.0,,1.0,,,,,,1.0,,,,,37.79823,-122.24498
370386,2004.0,,1.0,,,,,,1.0,,,,,37.797709999999995,-122.24815900000002
370387,2004.0,,1.0,,,,,1.0,,,,,,37.800632,-122.27536699999999
370388,2004.0,,1.0,,,,,,1.0,,,,,37.802279,-122.23151200000001
370389,2004.0,,1.0,,,,,1.0,,,,,,37.803509999999996,-122.29888999999999
370390,2004.0,,1.0,,,,,,1.0,,,,,37.80477,-122.24441000000002
370391,2004.0,,1.0,,,,,,1.0,,,,,37.804334999999995,-122.2903
370392,2004.0,,1.0,,,,,,,,,,,37.804531,-122.290232
370394,2004.0,1.0,,,1.0,,1.0,,,,,,,37.807694,-122.300397
370395,2004.0,1.0,,,1.0,,1.0,,,,,,,37.809708,-122.299196
370396,2004.0,,1.0,,,,,,1.0,,,,,37.814979,-122.25228
370397,2004.0,,1.0,,,,,1.0,,,,,,37.81778,-122.28488
370398,2004.0,,1.0,,,,,1.0,,,,,,37.81921,-122.26012
370399,2004.0,,1.0,,,,,,,,,,,37.819734999999994,-122.279076
370400,2004.0,,1.0,,,,,1.0,,,,,,37.823026,-122.266438
370401,2004.0,,1.0,,,,,,1.0,,,,,37.825661,-122.27180800000001
370402,2004.0,,1.0,,,,,1.0,,,,,,37.82612,-122.252683
370403,2004.0,,1.0,,,,,,1.0,,,,,37.82806,-122.274499
370404,2004.0,,1.0,,,,,,1.0,,,,,37.828312,-122.251149
370405,2004.0,,1.0,,,,,,1.0,,,,,37.829504,-122.291808
370406,2004.0,1.0,,,,1.0,,,,,,,,37.833443,-122.25881299999999
370407,2004.0,,1.0,,,,,,1.0,,,,,37.83446,-122.26704
370408,2004.0,,1.0,,,,,,,,,,,37.834595,-122.249725
370409,2004.0,,1.0,,,,,,,,,,,37.834595,-122.249725
370410,2004.0,,1.0,,,,,,1.0,,,,,37.84277,-122.25216999999999
370411,2004.0,,1.0,,,,,,1.0,,,,,37.843619,-122.259724
370412,2004.0,,1.0,,,,,1.0,,,,,,37.843911999999996,-122.28671299999999
370413,2004.0,,1.0,,,,,,1.0,,,,,37.845890000000004,-122.24713999999999
370414,2004.0,1.0,,,1.0,,1.0,,,,,,,37.84594,-122.27367
370415,2004.0,1.0,,,1.0,,1.0,,,,,,,37.846888,-122.280441
370416,2004.0,,1.0,,,,,,1.0,,,,,37.79314,-122.2259
370417,2004.0,,1.0,,,,,1.0,,,,,,37.794062,-122.224818
370418,2004.0,,1.0,,,,,1.0,,,,,,37.817757,-122.19691999999999
370419,2004.0,,1.0,,,,,,1.0,,,,,37.83481,-122.19160500000001
370420,2004.0,,1.0,,,,,,,,,,,,
370422,2004.0,1.0,,,1.0,,,,,,,,,37.7915,-122.21600000000001
370425,2004.0,1.0,,,1.0,,,,,,,,,37.8435,-122.28200000000001
370427,2004.0,1.0,,,1.0,,,,,,,,,37.7621,-122.182
370435,2004.0,,1.0,,,,,,1.0,,,,,37.775302,-122.232643
370436,2004.0,,1.0,,,,,,,,,,,37.782894,-122.232827
370437,2004.0,,1.0,,,,,1.0,,,,,,37.731266,-122.20358
370438,2004.0,,1.0,,,,,1.0,,,,,,37.734753999999995,-122.188948
370439,2004.0,,1.0,,,,,,1.0,,,,,37.739737,-122.185464
370441,2004.0,,1.0,,,,,,1.0,,,,,37.745131,-122.205739
370442,2004.0,,1.0,,,,,1.0,,,,,,37.763064,-122.201503
370443,2004.0,1.0,,,,1.0,,,,,,,,37.766203999999995,-122.197498
370444,2004.0,,1.0,,,,,,1.0,,,,,37.746078000000004,-122.177225
370445,2004.0,,1.0,,,,,,,,,,,37.75593,-122.18231000000002
370446,2004.0,,1.0,,,,,,1.0,,,,,37.758378,-122.16667
370447,2004.0,1.0,,,1.0,,1.0,,,,,,,37.758191,-122.18482900000001
370448,2004.0,,1.0,,,,,1.0,,,,,,37.759398,-122.19099399999999
370449,2004.0,,1.0,,,,,,1.0,,,,,37.76342,-122.169127
370450,2004.0,,1.0,,,,,,1.0,,,,,37.765977,-122.17784499999999
370451,2004.0,1.0,,,,1.0,,,,,,,,37.770981,-122.206806
370452,2004.0,,1.0,,,,,,1.0,,,,,37.771795000000004,-122.20731
370453,2004.0,,1.0,,,,,1.0,,,,,,37.773555,-122.20245800000001
370454,2004.0,1.0,,,,1.0,,,,,,,,37.77682,-122.21708999999998
370455,2004.0,,1.0,,,,,1.0,,,,,,37.77754,-122.2258
370456,2004.0,,1.0,,,,,,1.0,,,,,37.779065,-122.202087
370458,2004.0,,1.0,,,,,,1.0,,,,,37.780983,-122.21659
370459,2004.0,,1.0,,,,,1.0,,,,,,37.781309,-122.22117
370460,2004.0,1.0,,,1.0,,1.0,,,,,,,37.787884000000005,-122.200075
370461,2004.0,,1.0,,,,,,1.0,,,,,37.789609999999996,-122.21561000000001
370462,2004.0,,1.0,,,,,,,,,,,37.790087,-122.200404
370463,2004.0,,1.0,,,,,1.0,,,,,,37.790224,-122.20373799999999
370464,2004.0,,1.0,,,,,1.0,,,,,,37.792047,-122.19785700000001
370465,2004.0,,1.0,,,,,,,,,,,37.791956,-122.20003600000001
370467,2004.0,,1.0,,,,,,1.0,,,,,37.7703,-122.17331499999999
370468,2004.0,,1.0,,,,,1.0,,,,,,37.772692,-122.168678
370469,2004.0,,1.0,,,,,,,,,,,37.77369,-122.17873999999999
370470,2004.0,,1.0,,,,,,1.0,,,,,37.774592999999996,-122.17001299999998
370471,2004.0,,1.0,,,,,1.0,,,,,,37.774345000000004,-122.186379
370472,2004.0,,1.0,,,,,,1.0,,,,,37.792884,-122.252219
370473,2004.0,,1.0,,,,,,1.0,,,,,37.795578000000006,-122.250258
370474,2004.0,,1.0,,,,,,,,,,,37.795359000000005,-122.27669499999999
370475,2004.0,,1.0,,,,,,1.0,,,,,37.797544,-122.230493
370476,2004.0,,1.0,,,,,,1.0,,,,,37.797585999999995,-122.247477
370477,2004.0,1.0,,,,1.0,,,,,,,,37.79909,-122.250914
370478,2004.0,,1.0,,,,,1.0,,,,,,37.79965,-122.27203999999999
370479,2004.0,,1.0,,,,,,1.0,,,,,37.800079,-122.271993
370480,2004.0,,1.0,,,,,,1.0,,,,,37.801497,-122.246177
370481,2004.0,,1.0,,,,,,1.0,,,,,37.80297,-122.24316100000001
370482,2004.0,1.0,,,1.0,,,,,,,,,37.804378,-122.285564
370483,2004.0,,1.0,,,,,,,,,,,37.83793,-122.25932900000001
370484,2004.0,,1.0,,,,,,,,,,,37.805065,-122.27302399999999
370485,2004.0,,1.0,,,,,,,,,,,37.808494,-122.268652
370486,2004.0,1.0,,,,1.0,,,,,,,,37.809124,-122.254277
370487,2004.0,1.0,,,,1.0,,,,,,,,37.80911,-122.28891999999999
370488,2004.0,,1.0,,,,,,1.0,,,,,37.81103,-122.25318
370489,2004.0,1.0,,,,1.0,,,,,,,,37.810259,-122.265382
370490,2004.0,,1.0,,,,,1.0,,,,,,37.81118,-122.26681599999999
370491,2004.0,,1.0,,,,,,1.0,,,,,37.812476000000004,-122.25586899999999
370492,2004.0,,1.0,,,,,1.0,,,,,,37.815591999999995,-122.28386599999999
370493,2004.0,,1.0,,,,,1.0,,,,,,37.816545,-122.254391
370494,2004.0,,1.0,,,,,1.0,,,,,,37.816545,-122.254391
370495,2004.0,,1.0,,,,,1.0,,,,,,37.816879,-122.284318
370496,2004.0,,1.0,,,,,1.0,,,,,,37.818233,-122.26732
370497,2004.0,,1.0,,,,,,1.0,,,,,37.818846,-122.263349
370498,2004.0,,1.0,,,,,,,,,,,37.82718,-122.256033
370499,2004.0,,1.0,,,,,,1.0,,,,,37.830324,-122.256073
370500,2004.0,,1.0,,,,,,,,,,,37.833344,-122.269129
370501,2004.0,,1.0,,,,,1.0,,,,,,37.833899,-122.263921
370502,2004.0,,1.0,,,,,,,,,,,37.834595,-122.249725
370503,2004.0,,1.0,,,,,,1.0,,,,,37.835665000000006,-122.27455800000001
370505,2004.0,,1.0,,,,,,1.0,,,,,37.83847,-122.23123000000001
370506,2004.0,,1.0,,,,,,1.0,,,,,37.843269,-122.262748
370507,2004.0,,1.0,,,,,1.0,,,,,,37.843737,-122.251626
370508,2004.0,,1.0,,,,,,1.0,,,,,37.843543,-122.26643
370509,2004.0,,1.0,,,,,,1.0,,,,,37.848901,-122.254124
370510,2004.0,,1.0,,,,,1.0,,,,,,37.794140000000006,-122.2038
370511,2004.0,,1.0,,,,,1.0,,,,,,37.80327,-122.214055
370512,2004.0,1.0,,,,1.0,,,,,,,,37.804337,-122.192305
370513,2004.0,,1.0,,,,,,1.0,,,,,37.827003000000005,-122.19911699999999
370514,2004.0,,1.0,,,,,1.0,,,,,,37.839971999999996,-122.218203
370516,2004.0,,1.0,,,,,,,,,,,,
370517,2004.0,1.0,,,,,,,,1.0,,,,,
370519,2004.0,1.0,,,1.0,,,,,,,,,37.7583,-122.195
370521,2004.0,1.0,,,1.0,,,,,,,,,37.8078,-122.26899999999999
370523,2004.0,1.0,,,1.0,,,,,,,,,37.7817,-122.212
370524,2004.0,,1.0,,,,,,1.0,,,,,37.7674,-122.167
370526,2004.0,1.0,,,,1.0,,,,,,,,37.775302,-122.232643
370527,2004.0,,1.0,,,,,,1.0,,,,,37.78447,-122.23026999999999
370528,2004.0,,1.0,,,,,,,,,,,37.78542,-122.23288000000001
370529,2004.0,,1.0,,,,,,,,,,,37.791286,-122.23880700000001
370530,2004.0,1.0,,,1.0,,,,,,,,,37.717215,-122.21118799999999
370532,2004.0,,1.0,,,,,,,,,,,37.717215,-122.21118799999999
370533,2004.0,,1.0,,,,,,,,,,,37.717215,-122.21118799999999
370535,2004.0,,1.0,,,,,1.0,,,,,,37.740133,-122.204931
370536,2004.0,,1.0,,,,,1.0,,,,,,37.740882,-122.17243700000002
370537,2004.0,,1.0,,,,,,1.0,,,,,37.747799,-122.18452099999999
370538,2004.0,,1.0,,,,,,1.0,,,,,37.752225,-122.185106
370539,2004.0,,1.0,,,,,,1.0,,,,,37.754215,-122.17676200000001
370540,2004.0,,1.0,,,,,,,,,,,37.754543,-122.17606
370541,2004.0,,1.0,,,,,,1.0,,,,,37.757313,-122.18563400000001
370542,2004.0,1.0,,,1.0,,,,,,,,,37.759221999999994,-122.169172
370543,2004.0,,1.0,,,,,1.0,,,,,,37.760681,-122.179022
370544,2004.0,,1.0,,,,,1.0,,,,,,37.765512,-122.178634
370545,2004.0,,1.0,,,,,,,,,,,37.767103000000006,-122.18484299999999
370546,2004.0,,1.0,,,,,,,,,,,37.768153000000005,-122.17933899999998
370547,2004.0,,1.0,,,,,,1.0,,,,,37.76775,-122.20573999999999
370548,2004.0,,1.0,,,,,,,,,,,37.76947,-122.196472
370549,2004.0,,1.0,,,,,,,,,,,37.770503999999995,-122.19779199999999
370550,2004.0,,1.0,,,,,,,,,,,37.77213,-122.21468
370551,2004.0,,1.0,,,,,,,,,,,37.773070000000004,-122.216283
370552,2004.0,,1.0,,,,,1.0,,,,,,37.774668,-122.21699
370553,2004.0,,1.0,,,,,,1.0,,,,,37.775076,-122.21667099999999
370554,2004.0,1.0,,,,1.0,,,,,,,,37.800614,-122.22641100000001
370555,2004.0,,1.0,,,,,,,,,,,37.78004,-122.22332
370556,2004.0,,1.0,,,,,,1.0,,,,,37.78243,-122.22181200000001
370557,2004.0,,1.0,,,,,,,,,,,37.785847,-122.21036399999998
370558,2004.0,1.0,,,,1.0,,,,,,,,37.767959999999995,-122.19103999999999
370559,2004.0,,1.0,,,,,1.0,,,,,,37.772154,-122.191795
370560,2004.0,,1.0,,,,,,1.0,,,,,37.774059,-122.17935700000001
370561,2004.0,,1.0,,,,,1.0,,,,,,37.774914,-122.18012900000001
370562,2004.0,,1.0,,,,,1.0,,,,,,37.777879999999996,-122.17328899999998
370563,2004.0,1.0,,,1.0,,,,,,,,,37.78291,-122.18957900000001
370564,2004.0,1.0,,,,1.0,,,,,,,,37.785965999999995,-122.19621599999999
370565,2004.0,,1.0,,,,,1.0,,,,,,37.76375,-122.16633200000001
370566,2004.0,1.0,,,,1.0,,,,,,,,37.79466,-122.25271000000001
370567,2004.0,,1.0,,,,,,1.0,,,,,37.79678,-122.23195
370568,2004.0,,1.0,,,,,,,,,,,37.798095,-122.270526
370569,2004.0,,1.0,,,,,,1.0,,,,,37.799532,-122.24252299999999
370570,2004.0,,1.0,,,,,,,,,,,37.800144,-122.252098
370571,2004.0,,1.0,,,,,,,,,,,37.799938,-122.27085100000001
370572,2004.0,,1.0,,,,,,1.0,,,,,37.801317,-122.269994
370573,2004.0,,1.0,,,,,1.0,,,,,,37.804486,-122.230202
370574,2004.0,,1.0,,,,,,,,,,,37.79853,-122.25998
370575,2004.0,,1.0,,,,,1.0,,,,,,37.80554,-122.293742
370576,2004.0,,1.0,,,,,1.0,,,,,,37.80656,-122.24831999999999
370577,2004.0,,1.0,,,,,1.0,,,,,,37.808061,-122.254149
370578,2004.0,,1.0,,,,,,1.0,,,,,37.80876,-122.29072
370579,2004.0,,1.0,,,,,1.0,,,,,,37.810148999999996,-122.281428
370580,2004.0,,1.0,,,,,,1.0,,,,,37.81177,-122.28343000000001
370581,2004.0,,1.0,,,,,1.0,,,,,,37.811887,-122.272907
